ensembl_transcript_id	ensembl_gene_id	external_gene_name
ENST00000515936	ENSG00000251745	RNU7-124P
ENST00000515937	ENSG00000251746	RNA5SP112
ENST00000515938	ENSG00000251747	RNU7-60P
ENST00000515939	ENSG00000251748	RNU4ATAC11P
ENST00000515941	ENSG00000251750	RNU5F-8P
ENST00000515942	ENSG00000251751	RN7SKP46
ENST00000515943	ENSG00000251752	RNU4-29P
ENST00000515944	ENSG00000251753	RNU6-75P
ENST00000515945	ENSG00000251754	RNU6-999P
ENST00000515947	ENSG00000251756	RNA5SP385
ENST00000515948	ENSG00000251757	RNU6-848P
ENST00000515950	ENSG00000251759	RN7SKP298
ENST00000515951	ENSG00000251760	RNA5SP418
ENST00000515952	ENSG00000251761	RNU6-138P
ENST00000515954	ENSG00000251763	RNU6-470P
ENST00000515955	ENSG00000251764	RNA5SP446
ENST00000515957	ENSG00000251766	RNA5SP518
ENST00000515958	ENSG00000251767	RNU7-8P
ENST00000515959	ENSG00000251768	RNA5SP217
ENST00000515961	ENSG00000251770	RNA5SP486
ENST00000515962	ENSG00000251771	U6
ENST00000515964	ENSG00000251773	RNU6-1129P
ENST00000515965	ENSG00000251774	RNU6-377P
ENST00000515966	ENSG00000251775	ACA59
ENST00000515967	ENSG00000251776	RN7SKP242
ENST00000515969	ENSG00000251778	SNORA3
ENST00000515970	ENSG00000251779	Y_RNA
ENST00000515972	ENSG00000251781	RNA5SP356
ENST00000515974	ENSG00000251783	RNU6-1170P
ENST00000515976	ENSG00000251785	RNA5SP20
ENST00000515977	ENSG00000275982	Y_RNA
ENST00000515978	ENSG00000251787	RNU7-47P
ENST00000515979	ENSG00000251788	RNU5A-7P
ENST00000515980	ENSG00000251789	RNU4-57P
ENST00000515981	ENSG00000275143	SCARNA16
ENST00000515982	ENSG00000251791	SCARNA6
ENST00000515983	ENSG00000251792	Y_RNA
ENST00000515985	ENSG00000251794	RNU6-237P
ENST00000515987	ENSG00000251796	SNORA70
ENST00000515989	ENSG00000251798	RNU6-863P
ENST00000515990	ENSG00000251799	Y_RNA
ENST00000515993	ENSG00000251802	SNORA31
ENST00000515994	ENSG00000251803	Y_RNA
ENST00000515995	ENSG00000251804	RNU6-1294P
ENST00000515996	ENSG00000251805	SCARNA21
ENST00000515998	ENSG00000251807	RNU6-202P
ENST00000516000	ENSG00000251809	RN7SKP14
ENST00000516001	ENSG00000251810	RN7SKP132
ENST00000516002	ENSG00000251811	Y_RNA
ENST00000516003	ENSG00000251812	Y_RNA
ENST00000516004	ENSG00000251813	RNU6-983P
ENST00000516005	ENSG00000251814	RN7SKP18
ENST00000516006	ENSG00000251815	SNORD116-26
ENST00000516007	ENSG00000251816	RNA5SP157
ENST00000516009	ENSG00000251818	SCARNA20
ENST00000516010	ENSG00000251819	RNU6-322P
ENST00000516012	ENSG00000251821	RNU6-583P
ENST00000516013	ENSG00000251822	SNORA19
ENST00000516014	ENSG00000251823	RNA5SP162
ENST00000516016	ENSG00000251825	RN7SKP19
ENST00000516019	ENSG00000251828	SNORA31
ENST00000516020	ENSG00000251829	RNA5SP436
ENST00000516021	ENSG00000251830	SNORD46
ENST00000516022	ENSG00000251831	RNU6-1114P
ENST00000516025	ENSG00000251834	RNU6-319P
ENST00000516026	ENSG00000251835	RNU6ATAC32P
ENST00000516028	ENSG00000251837	Y_RNA
ENST00000516029	ENSG00000251838	SNORA31
ENST00000516030	ENSG00000251839	RNU7-12P
ENST00000516031	ENSG00000251840	RN7SKP155
ENST00000516032	ENSG00000251841	RNU6-1334P
ENST00000516033	ENSG00000251842	RNU6-732P
ENST00000516034	ENSG00000251843	RNU6-803P
ENST00000516035	ENSG00000251844	snoMe28S-Am2634
ENST00000516041	ENSG00000251850	RNA5SP96
ENST00000516042	ENSG00000251851	RNU6-772P
ENST00000516043	ENSG00000251852	Y_RNA
ENST00000516045	ENSG00000251854	RNU6-507P
ENST00000516047	ENSG00000251856	MIR449C
ENST00000516048	ENSG00000251857	RNA5SP362
ENST00000516049	ENSG00000251858	SNORA31
ENST00000516050	ENSG00000251859	RNU6-1288P
ENST00000516052	ENSG00000251861	SCARNA20
ENST00000516053	ENSG00000251862	MIR1343
ENST00000516055	ENSG00000251864	Y_RNA
ENST00000516056	ENSG00000251865	RNU6-518P
ENST00000516057	ENSG00000251866	SCARNA21
ENST00000516058	ENSG00000277604	Y_RNA
ENST00000516059	ENSG00000251868	RNU7-71P
ENST00000516060	ENSG00000251869	SCARNA23
ENST00000516061	ENSG00000251870	RNU2-69P
ENST00000516064	ENSG00000251873	RNA5SP182
ENST00000516065	ENSG00000251874	RNU6-615P
ENST00000516066	ENSG00000251875	RNU5F-2P
ENST00000516068	ENSG00000251877	RNU2-45P
ENST00000516069	ENSG00000251878	SNORD79
ENST00000516071	ENSG00000251880	RNU7-75P
ENST00000516073	ENSG00000251882	RNU6-475P
ENST00000516074	ENSG00000251883	RNU6ATAC17P
ENST00000516075	ENSG00000251884	RNA5SP288
ENST00000516077	ENSG00000251886	RNU6-120P
ENST00000516078	ENSG00000251887	RNU6-760P
ENST00000516079	ENSG00000251888	RN7SKP190
ENST00000516080	ENSG00000251889	RNU4-49P
ENST00000516081	ENSG00000251890	RNA5SP497
ENST00000516082	ENSG00000251891	RNU7-79P
ENST00000516083	ENSG00000251892	RNU7-84P
ENST00000516084	ENSG00000251893	SNORA70
ENST00000516086	ENSG00000251895	RNU6-976P
ENST00000516087	ENSG00000251896	SNORD116-27
ENST00000516088	ENSG00000251897	RNU6-916P
ENST00000516089	ENSG00000251898	SCARNA11
ENST00000516091	ENSG00000251900	VTRNA2-2P
ENST00000516095	ENSG00000251904	RNA5SP272
ENST00000516096	ENSG00000251905	RNU7-2P
ENST00000516097	ENSG00000251906	RNU6-351P
ENST00000516098	ENSG00000251907	RNU6-240P
ENST00000516099	ENSG00000251908	RNU6-491P
ENST00000516104	ENSG00000251913	RNU6-513P
ENST00000516105	ENSG00000251914	RNU7-200P
ENST00000516106	ENSG00000251915	RNA5SP406
ENST00000516107	ENSG00000251916	RNU1-61P
ENST00000516108	ENSG00000251917	RNU1-86P
ENST00000516110	ENSG00000251919	RNU7-105P
ENST00000516111	ENSG00000251920	RNA5SP216
ENST00000516113	ENSG00000251922	SNORA14
ENST00000516114	ENSG00000251923	RNU6-276P
ENST00000516115	ENSG00000251924	RNA5SP408
ENST00000516116	ENSG00000251925	SNORA70
ENST00000516120	ENSG00000251929	RNU6-189P
ENST00000516122	ENSG00000251931	RNU6-871P
ENST00000516123	ENSG00000278123	SNORD116-28
ENST00000516125	ENSG00000251934	RNU6-1143P
ENST00000516126	ENSG00000251935	RN7SKP179
ENST00000516127	ENSG00000251936	RNA5SP249
ENST00000516128	ENSG00000251937	RNU7-129P
ENST00000516130	ENSG00000251939	RNU6-1278P
ENST00000516131	ENSG00000251940	SNORA15
ENST00000516132	ENSG00000251941	RNA5SP116
ENST00000516133	ENSG00000251942	SCARNA16
ENST00000516134	ENSG00000251943	RNU6-693P
ENST00000516136	ENSG00000276599	RNA5SP411
ENST00000516137	ENSG00000251946	RNU6-1023P
ENST00000516138	ENSG00000251947	RN7SKP164
ENST00000516142	ENSG00000251951	RN7SKP34
ENST00000516143	ENSG00000251952	RNU6-1219P
ENST00000516144	ENSG00000251953	RNA5SP522
ENST00000516145	ENSG00000251954	RNU6-496P
ENST00000516146	ENSG00000251955	RNU6-27P
ENST00000516147	ENSG00000251956	RNU6-617P
ENST00000516148	ENSG00000251957	RNU6-1095P
ENST00000516149	ENSG00000251958	RNU6-1102P
ENST00000516151	ENSG00000251960	RNU6-559P
ENST00000516152	ENSG00000251961	RNU6ATAC13P
ENST00000516155	ENSG00000251964	U7
ENST00000516156	ENSG00000251965	RNA5SP208
ENST00000516158	ENSG00000251967	SNORD77
ENST00000516161	ENSG00000251970	RNU1-41P
ENST00000516162	ENSG00000251971	RNU6-1333P
ENST00000516163	ENSG00000251972	RNU6-123P
ENST00000516164	ENSG00000251973	RNU6-473P
ENST00000516165	ENSG00000251974	SNORA19
ENST00000516166	ENSG00000251975	RNU6-718P
ENST00000516167	ENSG00000251976	RN7SKP141
ENST00000516168	ENSG00000251977	RNU6-991P
ENST00000516169	ENSG00000251978	RNA5SP236
ENST00000516171	ENSG00000251980	RNU6-436P
ENST00000516172	ENSG00000251981	RNU7-52P
ENST00000516173	ENSG00000251982	RN7SKP43
ENST00000516174	ENSG00000251983	RN7SKP157
ENST00000516176	ENSG00000251985	RNU6-1161P
ENST00000516177	ENSG00000251986	Y_RNA
ENST00000516178	ENSG00000251987	SNORD63
ENST00000516179	ENSG00000251988	RNU4ATAC18P
ENST00000516181	ENSG00000251990	RNA5SP180
ENST00000516182	ENSG00000251991	RNU7-49P
ENST00000516183	ENSG00000251992	SCARNA17
ENST00000516184	ENSG00000251993	RNA5SP227
ENST00000516185	ENSG00000251994	RNU2-27P
ENST00000516187	ENSG00000251996	Y_RNA
ENST00000516188	ENSG00000251997	RNA5SP458
ENST00000516189	ENSG00000251998	RNU6-168P
ENST00000516190	ENSG00000251999	SNORA31
ENST00000516192	ENSG00000252001	RNA5SP303
ENST00000516193	ENSG00000252002	RNA5SP154
ENST00000516194	ENSG00000252003	RNU7-154P
ENST00000516196	ENSG00000252005	RNU4ATAC8P
ENST00000516199	ENSG00000252008	RNU6-927P
ENST00000516201	ENSG00000252010	SCARNA5
ENST00000516202	ENSG00000252011	SNORA25
ENST00000516203	ENSG00000252012	RNA5SP521
ENST00000516204	ENSG00000252013	RNU4ATAC14P
ENST00000516205	ENSG00000252014	SNORA70
ENST00000516206	ENSG00000252015	RNU6-904P
ENST00000516207	ENSG00000252016	ACA64
ENST00000516208	ENSG00000252017	RNU6-1194P
ENST00000516209	ENSG00000252018	RNU2-30P
ENST00000516210	ENSG00000252019	RNU6ATAC9P
ENST00000516211	ENSG00000252020	SCARNA17
ENST00000516212	ENSG00000252021	Y_RNA
ENST00000516213	ENSG00000252022	SNORD33
ENST00000516214	ENSG00000252023	RNU6-581P
ENST00000516216	ENSG00000252025	RNU6-982P
ENST00000516217	ENSG00000252026	RNU6-1262P
ENST00000516218	ENSG00000252027	RNU6ATAC14P
ENST00000516219	ENSG00000252028	RN7SKP52
ENST00000516220	ENSG00000252029	RNA5SP253
ENST00000516221	ENSG00000252030	RNU6-1196P
ENST00000516222	ENSG00000252031	RNU6-561P
ENST00000516223	ENSG00000252032	RNU6-1281P
ENST00000516224	ENSG00000252033	RNU6-311P
ENST00000516225	ENSG00000252034	RNY4P37
ENST00000516226	ENSG00000252035	RNU6-397P
ENST00000516227	ENSG00000252036	RN7SKP288
ENST00000516228	ENSG00000252037	RNU6-162P
ENST00000516230	ENSG00000252039	RNU6-287P
ENST00000516231	ENSG00000252040	snoU109
ENST00000516232	ENSG00000252041	RNA5SP228
ENST00000516233	ENSG00000252042	Y_RNA
ENST00000516234	ENSG00000277004	RNA5SP412
ENST00000516236	ENSG00000252045	SNORA33
ENST00000516237	ENSG00000252046	RNU6-150P
ENST00000516238	ENSG00000252047	Y_RNA
ENST00000516240	ENSG00000252049	SNORA40
ENST00000516241	ENSG00000252050	SNORA31
ENST00000516242	ENSG00000252051	RN7SKP276
ENST00000516244	ENSG00000252053	RNU6-1101P
ENST00000516246	ENSG00000277890	U6
ENST00000516248	ENSG00000252057	RNU7-174P
ENST00000516251	ENSG00000252060	RNA5SP464
ENST00000516252	ENSG00000252061	RNU6-415P
ENST00000516253	ENSG00000252062	RNU6-469P
ENST00000516254	ENSG00000252063	RNU6-1041P
ENST00000516255	ENSG00000252064	Y_RNA
ENST00000516256	ENSG00000252065	RNU6-864P
ENST00000516257	ENSG00000252066	RNU2-53P
ENST00000516258	ENSG00000252067	RNU4-71P
ENST00000516259	ENSG00000252068	RNU6-390P
ENST00000516260	ENSG00000252069	Y_RNA
ENST00000516261	ENSG00000252070	RNA5SP341
ENST00000516263	ENSG00000252072	RNA5SP320
ENST00000516264	ENSG00000252073	RNU6-947P
ENST00000516265	ENSG00000252074	RNU6-416P
ENST00000516267	ENSG00000252076	RN7SKP196
ENST00000516270	ENSG00000252079	RNU6-327P
ENST00000516271	ENSG00000252080	RNU7-99P
ENST00000516272	ENSG00000252081	RNU6-277P
ENST00000516273	ENSG00000252082	RNU6-547P
ENST00000516274	ENSG00000252083	SNORA40
ENST00000516275	ENSG00000252084	RN7SKP12
ENST00000516277	ENSG00000252086	RNA5SP76
ENST00000516278	ENSG00000252087	RN7SKP248
ENST00000516280	ENSG00000252089	RNU4ATAC7P
ENST00000516282	ENSG00000252091	RNU6-1146P
ENST00000516285	ENSG00000252094	RNA5SP410
ENST00000516287	ENSG00000252096	SNORA31
ENST00000516288	ENSG00000252097	RNU6-346P
ENST00000516289	ENSG00000252098	Y_RNA
ENST00000516290	ENSG00000277344	RNU1-6P
ENST00000516292	ENSG00000252101	RNU6-758P
ENST00000516294	ENSG00000252103	RNU6-917P
ENST00000516295	ENSG00000252104	RNU6-191P
ENST00000516296	ENSG00000252105	RNU1-143P
ENST00000516297	ENSG00000252106	RNY3P15
ENST00000516298	ENSG00000252107	RNA5SP220
ENST00000516299	ENSG00000252108	RNU6-1232P
ENST00000516303	ENSG00000252112	SNORD63
ENST00000516304	ENSG00000252113	RNU6-523P
ENST00000516306	ENSG00000252115	Y_RNA
ENST00000516307	ENSG00000252116	RNU4ATAC4P
ENST00000516308	ENSG00000252117	RNU6-1108P
ENST00000516309	ENSG00000252118	RNU6ATAC39P
ENST00000516310	ENSG00000252119	ACA64
ENST00000516312	ENSG00000252121	RNU6-970P
ENST00000516313	ENSG00000252122	SNORA76
ENST00000516316	ENSG00000252125	RNU6-1299P
ENST00000516317	ENSG00000252126	RNU6-313P
ENST00000516319	ENSG00000252128	SNORD27
ENST00000516320	ENSG00000252129	SNORA74
ENST00000516321	ENSG00000252130	RNU6-1045P
ENST00000516323	ENSG00000252132	RNU6-795P
ENST00000516324	ENSG00000252133	SNORA70
ENST00000516326	ENSG00000252135	RNVU1-2
ENST00000516327	ENSG00000252136	SNORA31
ENST00000516328	ENSG00000252137	RNU6-1338P
ENST00000516329	ENSG00000252138	SNORA40
ENST00000516330	ENSG00000252139	SCARNA18
ENST00000516331	ENSG00000278527	SNORD22
ENST00000516332	ENSG00000252141	RNU6-65P
ENST00000516334	ENSG00000252143	SCARNA17
ENST00000516336	ENSG00000252145	RNU6-1225P
ENST00000516338	ENSG00000252147	RNY3P16
ENST00000516339	ENSG00000252148	RNU6-1206P
ENST00000516340	ENSG00000252149	RNA5SP315
ENST00000516342	ENSG00000252151	RNU6-1265P
ENST00000516344	ENSG00000252153	MIR2278
ENST00000516346	ENSG00000252155	RNU6-941P
ENST00000516347	ENSG00000252156	RNU6-155P
ENST00000516348	ENSG00000252157	RNU6-479P
ENST00000516349	ENSG00000252158	SNORA72
ENST00000516352	ENSG00000252161	RNA5SP318
ENST00000516353	ENSG00000252162	RNU6-830P
ENST00000516354	ENSG00000252163	RN7SKP31
ENST00000516355	ENSG00000252164	RNA5SP282
ENST00000516357	ENSG00000252166	RNU1-95P
ENST00000516358	ENSG00000252167	RNA5SP287
ENST00000516360	ENSG00000252169	RNA5SP200
ENST00000516361	ENSG00000252170	SNORD112
ENST00000516362	ENSG00000252171	Y_RNA
ENST00000516363	ENSG00000252172	RNU6-720P
ENST00000516364	ENSG00000252173	RNU6-109P
ENST00000516365	ENSG00000252174	RNU7-18P
ENST00000516369	ENSG00000252178	RNU7-69P
ENST00000516370	ENSG00000252179	RNA5SP255
ENST00000516373	ENSG00000252182	RNA5SP413
ENST00000516374	ENSG00000252183	RNU6-948P
ENST00000516375	ENSG00000252184	RNU2-10P
ENST00000516376	ENSG00000252185	RNU6-752P
ENST00000516377	ENSG00000252186	RNU6-781P
ENST00000516379	ENSG00000252188	SNORA40
ENST00000516381	ENSG00000252190	SCARNA17
ENST00000516382	ENSG00000252191	RNU6-751P
ENST00000516383	ENSG00000252192	SNORA9
ENST00000516384	ENSG00000252193	SCARNA15
ENST00000516389	ENSG00000252198	Y_RNA
ENST00000516390	ENSG00000252199	SNORA70
ENST00000516391	ENSG00000252200	snoZ6
ENST00000516393	ENSG00000252202	Y_RNA
ENST00000516395	ENSG00000252204	SNORA25
ENST00000516396	ENSG00000252205	RNU6-764P
ENST00000516397	ENSG00000252206	RNU7-40P
ENST00000516398	ENSG00000252207	RNA5SP365
ENST00000516400	ENSG00000252209	RNU1-48P
ENST00000516401	ENSG00000252210	Y_RNA
ENST00000516402	ENSG00000252211	RNA5SP473
ENST00000516403	ENSG00000252212	RNU2-58P
ENST00000516404	ENSG00000252213	SNORA74D
ENST00000516405	ENSG00000252214	RNU6-542P
ENST00000516408	ENSG00000252217	Y_RNA
ENST00000516409	ENSG00000252218	SCARNA15
ENST00000516410	ENSG00000252219	MIR892C
ENST00000516411	ENSG00000252220	RNU6-977P
ENST00000516413	ENSG00000252222	RNU7-13P
ENST00000516414	ENSG00000252223	RNU6-1049P
ENST00000516415	ENSG00000252224	RNU4ATAC15P
ENST00000516416	ENSG00000252225	Y_RNA
ENST00000516419	ENSG00000252228	SNORA48
ENST00000516421	ENSG00000252230	SNORD111
ENST00000516422	ENSG00000252231	RNA5SP67
ENST00000516424	ENSG00000252233	RN7SKP253
ENST00000516427	ENSG00000252236	SNORA26
ENST00000516428	ENSG00000252237	RNU4-54P
ENST00000516429	ENSG00000252238	SNORA31
ENST00000516430	ENSG00000252239	U6
ENST00000516433	ENSG00000252242	RNU7-115P
ENST00000516434	ENSG00000252243	RNU6-412P
ENST00000516435	ENSG00000252244	RNU7-3P
ENST00000516437	ENSG00000252246	RNA5SP92
ENST00000516438	ENSG00000252247	RNU6-70P
ENST00000516440	ENSG00000252249	SNORA18
ENST00000516441	ENSG00000252250	Y_RNA
ENST00000516443	ENSG00000252252	RNU6-687P
ENST00000516445	ENSG00000252254	Y_RNA
ENST00000516446	ENSG00000252255	RNU2-35P
ENST00000516448	ENSG00000252257	RN7SKP265
ENST00000516449	ENSG00000252258	SNORA70
ENST00000516450	ENSG00000252259	RNA5SP49
ENST00000516451	ENSG00000252260	RNA5SP461
ENST00000516452	ENSG00000252261	RNA5SP262
ENST00000516453	ENSG00000252262	RNA5SP61
ENST00000516454	ENSG00000252263	RNU6-659P
ENST00000516455	ENSG00000252264	RNU7-153P
ENST00000516457	ENSG00000252266	Y_RNA
ENST00000516458	ENSG00000252267	RNA5SP495
ENST00000516459	ENSG00000252268	RNA5SP417
ENST00000516460	ENSG00000252269	RNU4ATAC12P
ENST00000516462	ENSG00000252271	RNU6-1110P
ENST00000516463	ENSG00000252272	RNA5SP470
ENST00000516464	ENSG00000252273	RNU6-426P
ENST00000516465	ENSG00000252274	SCARNA24
ENST00000516466	ENSG00000252275	RNU7-192P
ENST00000516468	ENSG00000252277	SNORD116-30
ENST00000516470	ENSG00000252279	RNU6-406P
ENST00000516473	ENSG00000252282	RNU6-1089P
ENST00000516474	ENSG00000252283	Vault
ENST00000516475	ENSG00000252284	SNORA108
ENST00000516478	ENSG00000252287	RNA5SP24
ENST00000516479	ENSG00000252288	RNU6-966P
ENST00000516480	ENSG00000252289	RNA5SP519
ENST00000516481	ENSG00000252290	SNORA25
ENST00000516482	ENSG00000252291	SNORA31
ENST00000516483	ENSG00000252292	RN7SKP238
ENST00000516485	ENSG00000252294	RNU6-589P
ENST00000516487	ENSG00000252296	SNORA25
ENST00000516488	ENSG00000252297	RNU6-875P
ENST00000516492	ENSG00000252301	RNA5SP134
ENST00000516493	ENSG00000252302	RNA5SP147
ENST00000516494	ENSG00000252303	RNU6-280P
ENST00000516496	ENSG00000252305	SNORA74
ENST00000516498	ENSG00000252307	RNA5SP153
ENST00000516502	ENSG00000252311	RNU1-103P
ENST00000516503	ENSG00000252312	RN7SKP21
ENST00000516504	ENSG00000252313	RNA5SP281
ENST00000516506	ENSG00000252315	RNA5SP520
ENST00000516507	ENSG00000252316	RNY4
ENST00000516508	ENSG00000252317	Y_RNA
ENST00000516510	ENSG00000252319	Y_RNA
ENST00000516511	ENSG00000252320	RNU6-320P
ENST00000516512	ENSG00000252321	RN7SKP83
ENST00000516513	ENSG00000252322	RN7SKP244
ENST00000516514	ENSG00000252323	RNU6-184P
ENST00000516516	ENSG00000252325	RNU6-1038P
ENST00000516517	ENSG00000252326	SNORD116-25
ENST00000516518	ENSG00000276274	RNU6-1266P
ENST00000516519	ENSG00000252328	Vault
ENST00000516520	ENSG00000252329	SCARNA16
ENST00000516523	ENSG00000252332	RNU6-911P
ENST00000516524	ENSG00000252333	RNU6-964P
ENST00000516525	ENSG00000252334	RNU6-1337P
ENST00000516526	ENSG00000252335	RNU6-62P
ENST00000516527	ENSG00000252336	RNA5SP148
ENST00000516528	ENSG00000252337	SNORA31
ENST00000516529	ENSG00000252338	RNU6-503P
ENST00000516530	ENSG00000252339	RNU6-1061P
ENST00000516532	ENSG00000252341	Y_RNA
ENST00000516533	ENSG00000252342	RNA5SP164
ENST00000516534	ENSG00000252343	RNU2-34P
ENST00000516537	ENSG00000252346	RNA5SP121
ENST00000516538	ENSG00000252347	RNU6-1046P
ENST00000516539	ENSG00000252348	RNU6-1256P
ENST00000516540	ENSG00000252349	SNORA31
ENST00000516541	ENSG00000252350	RPPH1-3P
ENST00000516542	ENSG00000252351	RNU6ATAC12P
ENST00000516543	ENSG00000252352	SNORA40
ENST00000516544	ENSG00000252353	RNU7-25P
ENST00000516546	ENSG00000252355	RN7SKP287
ENST00000516548	ENSG00000252357	Y_RNA
ENST00000516549	ENSG00000252358	RN7SKP135
ENST00000516552	ENSG00000252361	RNU6-118P
ENST00000516553	ENSG00000252362	RNU6-506P
ENST00000516554	ENSG00000252363	RNU7-43P
ENST00000516555	ENSG00000252364	RNA5SP360
ENST00000516557	ENSG00000252366	RNA5SP367
ENST00000516558	ENSG00000252367	Y_RNA
ENST00000516559	ENSG00000252368	RNA5SP43
ENST00000516560	ENSG00000252369	RNU7-51P
ENST00000516561	ENSG00000252370	RNA5SP438
ENST00000516562	ENSG00000252371	RNU6-725P
ENST00000516564	ENSG00000252373	RNU6-358P
ENST00000516565	ENSG00000252374	Y_RNA
ENST00000516567	ENSG00000252376	RNA5SP395
ENST00000516568	ENSG00000252377	RNU6-504P
ENST00000516570	ENSG00000252379	U6
ENST00000516574	ENSG00000252383	RNU6-314P
ENST00000516576	ENSG00000252385	RNU6-68P
ENST00000516577	ENSG00000252386	RNU6-1018P
ENST00000516580	ENSG00000274228	RNA5SP414
ENST00000516581	ENSG00000252390	RNU5F-4P
ENST00000516582	ENSG00000252391	RNU6-638P
ENST00000516584	ENSG00000252393	RNU6-1004P
ENST00000516586	ENSG00000252395	RNU6-1007P
ENST00000516587	ENSG00000252396	RN7SKP195
ENST00000516588	ENSG00000252397	RNU5A-4P
ENST00000516589	ENSG00000252398	Y_RNA
ENST00000516591	ENSG00000252400	RNU6-1291P
ENST00000516592	ENSG00000252401	RNU4ATAC6P
ENST00000516595	ENSG00000252404	SCARNA16
ENST00000516598	ENSG00000252407	RNU7-183P
ENST00000516599	ENSG00000252408	SNORD38
ENST00000516600	ENSG00000252409	SCARNA21
ENST00000516601	ENSG00000252410	RNU5B-3P
ENST00000516602	ENSG00000252411	RNU6-1087P
ENST00000516603	ENSG00000252412	Y_RNA
ENST00000516604	ENSG00000252413	RNU7-121P
ENST00000516605	ENSG00000252414	RNU6-100P
ENST00000516606	ENSG00000252415	RNU6-1012P
ENST00000516607	ENSG00000252416	RNU6-885P
ENST00000516608	ENSG00000252417	RNU7-179P
ENST00000516611	ENSG00000252420	Y_RNA
ENST00000516612	ENSG00000252421	RNU6-1069P
ENST00000516613	ENSG00000252422	RNA5SP476
ENST00000516614	ENSG00000252423	RNU6-229P
ENST00000516615	ENSG00000252424	RNA5SP384
ENST00000516616	ENSG00000252425	SNORA18
ENST00000516617	ENSG00000252426	RNU1-107P
ENST00000516618	ENSG00000252427	SNORD67
ENST00000516619	ENSG00000252428	RNA5SP285
ENST00000516620	ENSG00000252429	RNU7-29P
ENST00000516622	ENSG00000252431	RNU6-1247P
ENST00000516624	ENSG00000252433	SNORA31
ENST00000516627	ENSG00000252436	Y_RNA
ENST00000516628	ENSG00000252437	RNA5SP459
ENST00000516629	ENSG00000252438	SNORD45
ENST00000516632	ENSG00000252441	SNORA64
ENST00000516634	ENSG00000252443	SNORA62
ENST00000516635	ENSG00000252444	RNU6-344P
ENST00000516637	ENSG00000252446	RNU6-405P
ENST00000516639	ENSG00000252448	SNORA63
ENST00000516640	ENSG00000252449	RNU6-139P
ENST00000516641	ENSG00000252450	Y_RNA
ENST00000516642	ENSG00000252451	RNA5SP168
ENST00000516643	ENSG00000252452	RNU6-107P
ENST00000516645	ENSG00000252454	MIR2114
ENST00000516647	ENSG00000252456	RNA5SP434
ENST00000516648	ENSG00000252457	RNU7-65P
ENST00000516649	ENSG00000252458	SNORA68
