ensembl_gene_id	external_gene_name	salt	hog1DepSaltExt
YOL138C	RTC1	unresponsive	unresponsive
YOL140W	ARG8	unresponsive	unresponsive
YOL142W	RRP40	unresponsive	unresponsive
YOL145C	CTR9	unresponsive	unresponsive
YOL146W	PSF3	unresponsive	unresponsive
YOL147C	PEX11	unresponsive	unresponsive
YOL148C	SPT20	unresponsive	unresponsive
YOL149W	DCP1	unresponsive	unresponsive
YOL150C		unresponsive	unresponsive
YOL154W	ZPS1	unresponsive	unresponsive
YOL155C	HPF1	unresponsive	unresponsive
YOL155W-A		unresponsive	unresponsive
YOL156W	HXT11	unresponsive	unresponsive
YOL157C	IMA2	unresponsive	unresponsive
YOL158C	ENB1	unresponsive	unresponsive
YOL159C		unresponsive	unresponsive
YOL159C-A		unresponsive	unresponsive
YOL160W		unresponsive	unresponsive
YOL161C	PAU20	unresponsive	unresponsive
YOL162W		unresponsive	unresponsive
YOL163W		unresponsive	unresponsive
YOL164W	BDS1	unresponsive	unresponsive
YOL164W-A		unresponsive	unresponsive
YOL165C	AAD15	unresponsive	unresponsive
YOL166C		unresponsive	unresponsive
YOL166W-A		unresponsive	unresponsive
YOR002W	ALG6	unresponsive	unresponsive
YOR003W	YSP3	unresponsive	unresponsive
YOR006C	TSR3	unresponsive	unresponsive
YOR007C	SGT2	unresponsive	unresponsive
YOR008C	SLG1	unresponsive	unresponsive
YOR008C-A		unresponsive	unresponsive
YOR008W-B		unresponsive	unresponsive
YOR009W	TIR4	unresponsive	unresponsive
YOR010C	TIR2	unresponsive	unresponsive
YOR011W	AUS1	unresponsive	unresponsive
YOR011W-A		unresponsive	unresponsive
YOR012W		unresponsive	unresponsive
YOR013W	IRC11	unresponsive	unresponsive
YOR014W	RTS1	unresponsive	unresponsive
YOR015W		unresponsive	unresponsive
YOR016C	ERP4	unresponsive	unresponsive
YOR017W	PET127	unresponsive	unresponsive
YOR020C	HSP10	unresponsive	unresponsive
YOR022C		unresponsive	unresponsive
YOR023C	AHC1	unresponsive	unresponsive
YOR025W	HST3	unresponsive	unresponsive
YOR026W	BUB3	unresponsive	unresponsive
YOR029W		unresponsive	unresponsive
YOR030W	DFG16	unresponsive	unresponsive
YOR031W	CRS5	unresponsive	unresponsive
YOR032C	HMS1	unresponsive	unresponsive
YOR032W-A		unresponsive	unresponsive
YOR033C	EXO1	unresponsive	unresponsive
YOR034C	AKR2	unresponsive	unresponsive
YOR034C-A		unresponsive	unresponsive
YOR037W	CYC2	unresponsive	unresponsive
YOR038C	HIR2	unresponsive	unresponsive
YOR039W	CKB2	unresponsive	unresponsive
YOR040W	GLO4	unresponsive	unresponsive
YOR041C		unresponsive	unresponsive
YOR042W	CUE5	unresponsive	unresponsive
YOR043W	WHI2	unresponsive	unresponsive
YOR044W	IRC23	unresponsive	unresponsive
YOR046C	DBP5	unresponsive	unresponsive
YOR047C	STD1	unresponsive	unresponsive
YOR050C		unresponsive	unresponsive
YOR053W		unresponsive	unresponsive
YOR057W	SGT1	unresponsive	unresponsive
YOR058C	ASE1	unresponsive	unresponsive
YOR059C	LPL1	unresponsive	unresponsive
YOR060C	SLD7	unresponsive	unresponsive
YOR061W	CKA2	unresponsive	unresponsive
YOR064C	YNG1	unresponsive	unresponsive
YOR066W	MSA1	unresponsive	unresponsive
YOR067C	ALG8	unresponsive	unresponsive
YOR068C	VAM10	unresponsive	unresponsive
YOR069W	VPS5	unresponsive	unresponsive
YOR070C	GYP1	unresponsive	unresponsive
YOR071C	NRT1	unresponsive	unresponsive
YOR072W		unresponsive	unresponsive
YOR072W-A		unresponsive	unresponsive
YOR072W-B		unresponsive	unresponsive
YOR073W	SGO1	unresponsive	unresponsive
YOR073W-A		unresponsive	unresponsive
YOR074C	CDC21	unresponsive	unresponsive
YOR075W	UFE1	unresponsive	unresponsive
YOR076C	SKI7	unresponsive	unresponsive
YOR077W	RTS2	unresponsive	unresponsive
YOR079C	ATX2	unresponsive	unresponsive
YOR080W	DIA2	unresponsive	unresponsive
YOR081C	TGL5	unresponsive	unresponsive
YOR082C		unresponsive	unresponsive
YOR083W	WHI5	unresponsive	unresponsive
YOR084W	LPX1	unresponsive	unresponsive
YOR085W	OST3	unresponsive	unresponsive
YOR086C	TCB1	unresponsive	unresponsive
YOR087W	YVC1	unresponsive	unresponsive
YOR089C	VPS21	unresponsive	unresponsive
YOR090C	PTC5	unresponsive	unresponsive
YOR092W	ECM3	unresponsive	unresponsive
YOR093C		unresponsive	unresponsive
YOR094W	ARF3	unresponsive	unresponsive
YOR096W	RPS7A	unresponsive	unresponsive
YOR097C		unresponsive	unresponsive
YOR098C	NUP1	unresponsive	unresponsive
YOR099W	KTR1	unresponsive	unresponsive
YOR102W		unresponsive	unresponsive
YOR103C	OST2	unresponsive	unresponsive
YOR104W	PIN2	unresponsive	unresponsive
YOR105W		unresponsive	unresponsive
YOR106W	VAM3	unresponsive	unresponsive
YOR107W	RGS2	unresponsive	unresponsive
YOR109W	INP53	unresponsive	unresponsive
YOR110W	TFC7	unresponsive	unresponsive
YOR111W		unresponsive	unresponsive
YOR112W	CEX1	unresponsive	unresponsive
YOR113W	AZF1	unresponsive	unresponsive
YOR114W		unresponsive	unresponsive
YOR115C	TRS33	unresponsive	unresponsive
YOR117W	RPT5	unresponsive	unresponsive
YOR118W	RTC5	unresponsive	unresponsive
YOR121C		unresponsive	unresponsive
YOR122C	PFY1	unresponsive	unresponsive
YOR123C	LEO1	unresponsive	unresponsive
YOR124C	UBP2	unresponsive	unresponsive
YOR125C	CAT5	unresponsive	unresponsive
YOR126C	IAH1	unresponsive	unresponsive
YOR127W	RGA1	unresponsive	unresponsive
YOR128C	ADE2	unresponsive	unresponsive
YOR129C	AFI1	unresponsive	unresponsive
YOR130C	ORT1	unresponsive	unresponsive
YOR131C		unresponsive	unresponsive
YOR133W	EFT1	unresponsive	unresponsive
YOR135C	IRC14	unresponsive	unresponsive
YOR136W	IDH2	unresponsive	unresponsive
YOR138C	RUP1	unresponsive	unresponsive
YOR139C		unresponsive	unresponsive
YOR140W	SFL1	unresponsive	unresponsive
YOR141C	ARP8	unresponsive	unresponsive
YOR142W	LSC1	unresponsive	unresponsive
YOR142W-A		unresponsive	unresponsive
YOR142W-B		unresponsive	unresponsive
YOR143C	THI80	unresponsive	unresponsive
YOR144C	ELG1	unresponsive	unresponsive
YOR147W	MDM32	unresponsive	unresponsive
YOR148C	SPP2	unresponsive	unresponsive
YOR149C	SMP3	unresponsive	unresponsive
YOR150W	MRPL23	unresponsive	unresponsive
YOR151C	RPB2	unresponsive	unresponsive
YOR153W	PDR5	unresponsive	unresponsive
YOR154W	SLP1	unresponsive	unresponsive
YOR156C	NFI1	unresponsive	unresponsive
YOR157C	PUP1	unresponsive	unresponsive
YOR158W	PET123	unresponsive	unresponsive
YOR159C	SME1	unresponsive	unresponsive
YOR160W	MTR10	unresponsive	unresponsive
YOR161W-B		unresponsive	unresponsive
YOR163W	DDP1	unresponsive	unresponsive
YOR164C	GET4	unresponsive	unresponsive
YOR165W	SEY1	unresponsive	unresponsive
YOR166C	SWT1	unresponsive	unresponsive
YOR167C	RPS28A	unresponsive	unresponsive
YOR168W	GLN4	unresponsive	unresponsive
YOR169C		unresponsive	unresponsive
YOR170W		unresponsive	unresponsive
YOR171C	LCB4	unresponsive	unresponsive
YOR172W	YRM1	unresponsive	unresponsive
YOR174W	MED4	unresponsive	unresponsive
YOR175C	ALE1	unresponsive	unresponsive
YOR176W	HEM15	unresponsive	unresponsive
YOR177C	MPC54	unresponsive	unresponsive
YOR179C	SYC1	unresponsive	unresponsive
YOR180C	DCI1	unresponsive	unresponsive
YOR181W	LAS17	unresponsive	unresponsive
YOR183W	FYV12	unresponsive	unresponsive
YOR184W	SER1	unresponsive	unresponsive
YOR187W	TUF1	unresponsive	unresponsive
YOR189W	IES4	unresponsive	unresponsive
YOR190W	SPR1	unresponsive	unresponsive
YOR191W	ULS1	unresponsive	unresponsive
YOR192C	THI72	unresponsive	unresponsive
YOR192C-A		unresponsive	unresponsive
YOR192C-B		unresponsive	unresponsive
YOR192C-C		unresponsive	unresponsive
YOR193W	PEX27	unresponsive	unresponsive
YOR194C	TOA1	unresponsive	unresponsive
YOR196C	LIP5	unresponsive	unresponsive
YOR197W	MCA1	unresponsive	unresponsive
YOR198C	BFR1	unresponsive	unresponsive
YOR199W		unresponsive	unresponsive
YOR200W		unresponsive	unresponsive
YOR201C	MRM1	unresponsive	unresponsive
YOR202W	HIS3	unresponsive	unresponsive
YOR203W		unresponsive	unresponsive
YOR204W	DED1	unresponsive	unresponsive
YOR205C	GEP3	unresponsive	unresponsive
YOR209C	NPT1	unresponsive	unresponsive
YOR211C	MGM1	unresponsive	unresponsive
YOR212W	STE4	unresponsive	unresponsive
YOR213C	SAS5	unresponsive	unresponsive
YOR214C	SPR2	unresponsive	unresponsive
YOR216C	RUD3	unresponsive	unresponsive
YOR217W	RFC1	unresponsive	unresponsive
YOR218C		unresponsive	unresponsive
YOR221C	MCT1	unresponsive	unresponsive
YOR222W	ODC2	unresponsive	unresponsive
YOR225W		unresponsive	unresponsive
YOR226C	ISU2	unresponsive	unresponsive
YOR229W	WTM2	unresponsive	unresponsive
YOR230W	WTM1	unresponsive	unresponsive
YOR231C-A		unresponsive	unresponsive
YOR231W	MKK1	unresponsive	unresponsive
YOR232W	MGE1	unresponsive	unresponsive
YOR235W	IRC13	unresponsive	unresponsive
YOR237W	HES1	unresponsive	unresponsive
YOR238W		unresponsive	unresponsive
YOR239W	ABP140	unresponsive	unresponsive
YOR241W	MET7	unresponsive	unresponsive
YOR242C	SSP2	unresponsive	unresponsive
YOR244W	ESA1	unresponsive	unresponsive
YOR246C	ENV9	unresponsive	unresponsive
YOR247W	SRL1	unresponsive	unresponsive
YOR248W		unresponsive	unresponsive
YOR249C	APC5	unresponsive	unresponsive
YOR250C	CLP1	unresponsive	unresponsive
YOR251C	TUM1	unresponsive	unresponsive
YOR253W	NAT5	unresponsive	unresponsive
YOR254C	SEC63	unresponsive	unresponsive
YOR255W	OSW1	unresponsive	unresponsive
YOR256C	TRE2	unresponsive	unresponsive
YOR257W	CDC31	unresponsive	unresponsive
YOR258W	HNT3	unresponsive	unresponsive
YOR259C	RPT4	unresponsive	unresponsive
YOR260W	GCD1	unresponsive	unresponsive
YOR261C	RPN8	unresponsive	unresponsive
YOR262W	GPN2	unresponsive	unresponsive
YOR263C		unresponsive	unresponsive
YOR264W	DSE3	unresponsive	unresponsive
YOR265W	RBL2	unresponsive	unresponsive
YOR266W	PNT1	unresponsive	unresponsive
YOR268C		unresponsive	unresponsive
YOR269W	PAC1	unresponsive	unresponsive
YOR270C	VPH1	unresponsive	unresponsive
YOR274W	MOD5	unresponsive	unresponsive
YOR276W	CAF20	unresponsive	unresponsive
YOR277C		unresponsive	unresponsive
YOR278W	HEM4	unresponsive	unresponsive
YOR279C	RFM1	unresponsive	unresponsive
YOR280C	FSH3	unresponsive	unresponsive
YOR281C	PLP2	unresponsive	unresponsive
YOR282W		unresponsive	unresponsive
YOR283W		unresponsive	unresponsive
YOR284W	HUA2	unresponsive	unresponsive
YOR286W	RDL2	unresponsive	unresponsive
YOR290C	SNF2	unresponsive	unresponsive
YOR291W	YPK9	unresponsive	unresponsive
YOR293C-A		unresponsive	unresponsive
YOR295W	UAF30	unresponsive	unresponsive
YOR296W		unresponsive	unresponsive
YOR297C	TIM18	unresponsive	unresponsive
YOR298W	MUM3	unresponsive	unresponsive
YOR299W	BUD7	unresponsive	unresponsive
YOR300W		unresponsive	unresponsive
YOR301W	RAX1	unresponsive	unresponsive
YOR304C-A	BIL1	unresponsive	unresponsive
YOR304W	ISW2	unresponsive	unresponsive
YOR305W	RRG7	unresponsive	unresponsive
YOR307C	SLY41	unresponsive	unresponsive
YOR308C	SNU66	unresponsive	unresponsive
YOR311C	DGK1	unresponsive	unresponsive
YOR314W		unresponsive	unresponsive
YOR314W-A		unresponsive	unresponsive
YOR316C	COT1	unresponsive	unresponsive
YOR316C-A		unresponsive	unresponsive
YOR318C		unresponsive	unresponsive
YOR319W	HSH49	unresponsive	unresponsive
YOR320C	GNT1	unresponsive	unresponsive
YOR321W	PMT3	unresponsive	unresponsive
YOR322C	LDB19	unresponsive	unresponsive
YOR323C	PRO2	unresponsive	unresponsive
YOR324C	FRT1	unresponsive	unresponsive
YOR325W		unresponsive	unresponsive
YOR326W	MYO2	unresponsive	unresponsive
YOR327C	SNC2	unresponsive	unresponsive
YOR328W	PDR10	unresponsive	unresponsive
YOR329C	SCD5	unresponsive	unresponsive
YOR329W-A		unresponsive	unresponsive
YOR330C	MIP1	unresponsive	unresponsive
YOR331C		unresponsive	unresponsive
YOR332W	VMA4	unresponsive	unresponsive
YOR333C		unresponsive	unresponsive
YOR334W	MRS2	unresponsive	unresponsive
YOR335W-A		unresponsive	unresponsive
YOR336W	KRE5	unresponsive	unresponsive
YOR343C		unresponsive	unresponsive
YOR343W-A		unresponsive	unresponsive
YOR343W-B		unresponsive	unresponsive
YOR344C	TYE7	unresponsive	unresponsive
YOR349W	CIN1	unresponsive	unresponsive
YOR350C	MNE1	unresponsive	unresponsive
YOR351C	MEK1	unresponsive	unresponsive
YOR352W	TFB6	unresponsive	unresponsive
YOR353C	SOG2	unresponsive	unresponsive
YOR354C	MSC6	unresponsive	unresponsive
YOR355W	GDS1	unresponsive	unresponsive
YOR356W	CIR2	unresponsive	unresponsive
YOR357C	SNX3	unresponsive	unresponsive
YOR358W	HAP5	unresponsive	unresponsive
YOR360C	PDE2	unresponsive	unresponsive
YOR362C	PRE10	unresponsive	unresponsive
YOR363C	PIP2	unresponsive	unresponsive
YOR364W		unresponsive	unresponsive
YOR365C		unresponsive	unresponsive
YOR366W		unresponsive	unresponsive
YOR367W	SCP1	unresponsive	unresponsive
YOR368W	RAD17	unresponsive	unresponsive
YOR369C	RPS12	unresponsive	unresponsive
YOR370C	MRS6	unresponsive	unresponsive
YOR371C	GPB1	unresponsive	unresponsive
YOR372C	NDD1	unresponsive	unresponsive
YOR373W	NUD1	unresponsive	unresponsive
YOR375C	GDH1	unresponsive	unresponsive
YOR376W		unresponsive	unresponsive
YOR377W	ATF1	unresponsive	unresponsive
YOR378W	AMF1	unresponsive	unresponsive
YOR379C		unresponsive	unresponsive
YOR380W	RDR1	unresponsive	unresponsive
YOR381W	FRE3	unresponsive	unresponsive
YOR381W-A		unresponsive	unresponsive
YOR382W	FIT2	unresponsive	unresponsive
YOR383C	FIT3	unresponsive	unresponsive
YOR384W	FRE5	unresponsive	unresponsive
YOR385W		unresponsive	unresponsive
YOR387C		unresponsive	unresponsive
YOR388C	FDH1	unresponsive	unresponsive
YOR389W		unresponsive	unresponsive
YOR390W	FEX1	unresponsive	unresponsive
YOR393W	ERR1	unresponsive	unresponsive
YOR394C-A		unresponsive	unresponsive
YOR394W	PAU21	unresponsive	unresponsive
YOR396C-A		unresponsive	unresponsive
YOR396W	YRF1-8	unresponsive	unresponsive
YPL001W	HAT1	unresponsive	unresponsive
YPL002C	SNF8	unresponsive	unresponsive
YPL005W	AEP3	unresponsive	unresponsive
YPL006W	NCR1	unresponsive	unresponsive
YPL007C	TFC8	unresponsive	unresponsive
YPL008W	CHL1	unresponsive	unresponsive
YPL009C	TAE2	unresponsive	unresponsive
YPL010W	RET3	unresponsive	unresponsive
YPL011C	TAF3	unresponsive	unresponsive
YPL013C	MRPS16	unresponsive	unresponsive
YPL015C	HST2	unresponsive	unresponsive
YPL016W	SWI1	unresponsive	unresponsive
YPL018W	CTF19	unresponsive	unresponsive
YPL019C	VTC3	unresponsive	unresponsive
YPL020C	ULP1	unresponsive	unresponsive
YPL021W	ECM23	unresponsive	unresponsive
YPL022W	RAD1	unresponsive	unresponsive
YPL023C	MET12	unresponsive	unresponsive
YPL024W	RMI1	unresponsive	unresponsive
YPL025C		unresponsive	unresponsive
YPL026C	SKS1	unresponsive	unresponsive
YPL027W	SMA1	unresponsive	unresponsive
YPL028W	ERG10	unresponsive	unresponsive
YPL029W	SUV3	unresponsive	unresponsive
YPL030W	TRM44	unresponsive	unresponsive
YPL031C	PHO85	unresponsive	unresponsive
YPL032C	SVL3	unresponsive	unresponsive
YPL033C	SRL4	unresponsive	unresponsive
YPL034W		unresponsive	unresponsive
YPL035C		unresponsive	unresponsive
YPL036W	PMA2	unresponsive	unresponsive
YPL037C	EGD1	unresponsive	unresponsive
YPL038W	MET31	unresponsive	unresponsive
YPL038W-A		unresponsive	unresponsive
YPL039W		unresponsive	unresponsive
YPL040C	ISM1	unresponsive	unresponsive
YPL041C		unresponsive	unresponsive
YPL042C	SSN3	unresponsive	unresponsive
YPL044C		unresponsive	unresponsive
YPL045W	VPS16	unresponsive	unresponsive
YPL046C	ELC1	unresponsive	unresponsive
YPL048W	CAM1	unresponsive	unresponsive
YPL049C	DIG1	unresponsive	unresponsive
YPL051W	ARL3	unresponsive	unresponsive
YPL052W	OAZ1	unresponsive	unresponsive
YPL053C	KTR6	unresponsive	unresponsive
YPL055C	LGE1	unresponsive	unresponsive
YPL056C	LCL1	unresponsive	unresponsive
YPL058C	PDR12	unresponsive	unresponsive
YPL059W	GRX5	unresponsive	unresponsive
YPL060C-A		unresponsive	unresponsive
YPL063W	TIM50	unresponsive	unresponsive
YPL064C	CWC27	unresponsive	unresponsive
YPL065W	VPS28	unresponsive	unresponsive
YPL066W	RGL1	unresponsive	unresponsive
YPL067C		unresponsive	unresponsive
YPL069C	BTS1	unresponsive	unresponsive
YPL070W	MUK1	unresponsive	unresponsive
YPL071C		unresponsive	unresponsive
YPL072W	UBP16	unresponsive	unresponsive
YPL073C		unresponsive	unresponsive
YPL074W	YTA6	unresponsive	unresponsive
YPL075W	GCR1	unresponsive	unresponsive
YPL076W	GPI2	unresponsive	unresponsive
YPL077C		unresponsive	unresponsive
YPL078C	ATP4	unresponsive	unresponsive
YPL083C	SEN54	unresponsive	unresponsive
YPL084W	BRO1	unresponsive	unresponsive
YPL085W	SEC16	unresponsive	unresponsive
YPL088W		unresponsive	unresponsive
YPL089C	RLM1	unresponsive	unresponsive
YPL091W	GLR1	unresponsive	unresponsive
YPL094C	SEC62	unresponsive	unresponsive
YPL095C	EEB1	unresponsive	unresponsive
YPL096C-A	ERI1	unresponsive	unresponsive
YPL096W	PNG1	unresponsive	unresponsive
YPL097W	MSY1	unresponsive	unresponsive
YPL098C	MGR2	unresponsive	unresponsive
YPL099C	INA17	unresponsive	unresponsive
YPL101W	ELP4	unresponsive	unresponsive
YPL102C		unresponsive	unresponsive
YPL103C	FMP30	unresponsive	unresponsive
YPL104W	MSD1	unresponsive	unresponsive
YPL105C	SYH1	unresponsive	unresponsive
YPL106C	SSE1	unresponsive	unresponsive
YPL107W		unresponsive	unresponsive
YPL110C	GDE1	unresponsive	unresponsive
YPL111W	CAR1	unresponsive	unresponsive
YPL112C	PEX25	unresponsive	unresponsive
YPL114W		unresponsive	unresponsive
YPL115C	BEM3	unresponsive	unresponsive
YPL116W	HOS3	unresponsive	unresponsive
YPL118W	MRP51	unresponsive	unresponsive
YPL120W	VPS30	unresponsive	unresponsive
YPL121C	MEI5	unresponsive	unresponsive
YPL122C	TFB2	unresponsive	unresponsive
YPL124W	SPC29	unresponsive	unresponsive
YPL125W	KAP120	unresponsive	unresponsive
YPL127C	HHO1	unresponsive	unresponsive
YPL128C	TBF1	unresponsive	unresponsive
YPL129W	TAF14	unresponsive	unresponsive
YPL130W	SPO19	unresponsive	unresponsive
YPL131W	RPL5	unresponsive	unresponsive
YPL132W	COX11	unresponsive	unresponsive
YPL133C	RDS2	unresponsive	unresponsive
YPL134C	ODC1	unresponsive	unresponsive
YPL135C-A		unresponsive	unresponsive
YPL135W	ISU1	unresponsive	unresponsive
YPL136W		unresponsive	unresponsive
YPL137C	GIP3	unresponsive	unresponsive
YPL138C	SPP1	unresponsive	unresponsive
YPL139C	UME1	unresponsive	unresponsive
YPL140C	MKK2	unresponsive	unresponsive
YPL141C	FRK1	unresponsive	unresponsive
YPL142C		unresponsive	unresponsive
YPL143W	RPL33A	unresponsive	unresponsive
YPL144W	POC4	unresponsive	unresponsive
YPL145C	KES1	unresponsive	unresponsive
YPL147W	PXA1	unresponsive	unresponsive
YPL148C	PPT2	unresponsive	unresponsive
YPL149W	ATG5	unresponsive	unresponsive
YPL150W		unresponsive	unresponsive
YPL151C	PRP46	unresponsive	unresponsive
YPL152W-A		unresponsive	unresponsive
YPL153C	RAD53	unresponsive	unresponsive
YPL155C	KIP2	unresponsive	unresponsive
YPL156C	PRM4	unresponsive	unresponsive
YPL158C	AIM44	unresponsive	unresponsive
YPL161C	BEM4	unresponsive	unresponsive
YPL162C		unresponsive	unresponsive
YPL164C	MLH3	unresponsive	unresponsive
YPL165C	SET6	unresponsive	unresponsive
YPL167C	REV3	unresponsive	unresponsive
YPL168W		unresponsive	unresponsive
YPL169C	MEX67	unresponsive	unresponsive
YPL170W	DAP1	unresponsive	unresponsive
YPL171C	OYE3	unresponsive	unresponsive
YPL172C	COX10	unresponsive	unresponsive
YPL173W	MRPL40	unresponsive	unresponsive
YPL174C	NIP100	unresponsive	unresponsive
YPL175W	SPT14	unresponsive	unresponsive
YPL176C	TRE1	unresponsive	unresponsive
YPL177C	CUP9	unresponsive	unresponsive
YPL178W	CBC2	unresponsive	unresponsive
YPL179W	PPQ1	unresponsive	unresponsive
YPL180W	TCO89	unresponsive	unresponsive
YPL181W	CTI6	unresponsive	unresponsive
YPL182C		unresponsive	unresponsive
YPL183W-A	RTC6	unresponsive	unresponsive
YPL184C	MRN1	unresponsive	unresponsive
YPL187W	MF(ALPHA)1	unresponsive	unresponsive
YPL188W	POS5	unresponsive	unresponsive
YPL189C-A	COA2	unresponsive	unresponsive
YPL189W	GUP2	unresponsive	unresponsive
YPL190C	NAB3	unresponsive	unresponsive
YPL191C		unresponsive	unresponsive
YPL192C	PRM3	unresponsive	unresponsive
YPL193W	RSA1	unresponsive	unresponsive
YPL194W	DDC1	unresponsive	unresponsive
YPL195W	APL5	unresponsive	unresponsive
YPL197C		unresponsive	unresponsive
YPL199C		unresponsive	unresponsive
YPL200W	CSM4	unresponsive	unresponsive
YPL201C	YIG1	unresponsive	unresponsive
YPL202C	AFT2	unresponsive	unresponsive
YPL204W	HRR25	unresponsive	unresponsive
YPL205C		unresponsive	unresponsive
YPL208W	RKM1	unresponsive	unresponsive
YPL209C	IPL1	unresponsive	unresponsive
YPL210C	SRP72	unresponsive	unresponsive
YPL213W	LEA1	unresponsive	unresponsive
YPL214C	THI6	unresponsive	unresponsive
YPL215W	CBP3	unresponsive	unresponsive
YPL216W		unresponsive	unresponsive
YPL218W	SAR1	unresponsive	unresponsive
YPL220W	RPL1A	unresponsive	unresponsive
YPL225W		unresponsive	unresponsive
YPL227C	ALG5	unresponsive	unresponsive
YPL228W	CET1	unresponsive	unresponsive
YPL231W	FAS2	unresponsive	unresponsive
YPL232W	SSO1	unresponsive	unresponsive
YPL233W	NSL1	unresponsive	unresponsive
YPL234C	VMA11	unresponsive	unresponsive
YPL235W	RVB2	unresponsive	unresponsive
YPL236C	ENV7	unresponsive	unresponsive
YPL237W	SUI3	unresponsive	unresponsive
YPL238C		unresponsive	unresponsive
YPL242C	IQG1	unresponsive	unresponsive
YPL243W	SRP68	unresponsive	unresponsive
YPL244C	HUT1	unresponsive	unresponsive
