RepName	halfLife_tani
NM_001009938,NM_173471,NM_001009937,	3.45 
NM_015004,	3.45 
NM_018394,	3.45 
NM_015453,	3.45 
NM_145037,	3.45 
NM_022064,	3.45 
NM_017746,	3.45 
NM_015404,	3.45 
NM_004269,	3.45 
NM_018421,	3.45 
NM_024077,	3.45 
NM_017503,	3.45 
NM_003275,	3.45 
NM_006312,	3.45 
NM_144671,	3.45 
NM_006861,	3.45 
NM_016546,	3.45 
NM_172240,	3.45 
NM_020841,NM_001003712,	3.45 
NM_017641,	3.45 
NM_020039,NM_001095,	3.45 
NM_023928,	3.45 
NM_207344,	3.45 
NM_003312,	3.45 
NM_014662,NM_001007188,	3.45 
NM_003514,	3.45 
NM_145169,	3.45 
NM_183050,NM_000056,	3.45 
NM_015255,	3.45 
NM_017519,NM_020732,NM_175863,	3.45 
NM_080604,	3.45 
NM_004233,NM_001040280,	3.45 
NM_001013464,	3.45 
NM_001037132,NM_005010,NM_001037133,	3.45 
NM_022748,	3.45 
NM_207116,NM_207111,	3.45 
NM_003941,	3.45 
NM_003344,NM_182697,	3.45 
NM_018396,	3.45 
NM_014916,	3.45 
NM_021167,	3.45 
NM_177438,NM_030621,	3.45 
NM_198083,	3.45 
NM_015197,	3.45 
NM_021188,	3.45 
NM_001030055,NM_001173,	3.45 
NM_001039503,	3.45 
NM_017853,	3.45 
NM_024671,	3.45 
NM_080861,	3.45 
NM_020655,	3.45 
NM_153208,	3.45 
NM_001040439,NM_015133,	3.45 
NM_001013845,	3.45 
NM_020449,	3.45 
NM_021724,	3.45 
NM_138463,	3.45 
NM_001033046,	3.45 
NM_001307,	3.45 
NM_016507,	3.45 
NM_021825,	3.45 
NM_022338,	3.45 
NM_005238,	3.45 
NM_016223,	3.45 
NM_002105,	3.45 
NM_057092,NM_004470,	3.45 
NM_014039,	3.45 
NM_006244,	3.45 
NM_138792,	3.45 
NM_152647,	3.45 
NM_000693,	3.45 
NM_032857,NM_171846,	3.45 
NM_015995,	3.45 
NM_005258,	3.45 
NM_139076,	3.45 
NM_015130,	3.45 
NM_001313,NM_001014809,	3.45 
NM_020803,	3.45 
NM_138369,	3.51 
NM_004272,	3.51 
NM_019072,	3.51 
NM_015071,	3.51 
NM_152624,	3.51 
NM_017785,	3.51 
NM_003337,	3.51 
NM_003314,	3.51 
NM_015342,	3.51 
NM_003203,	3.51 
NM_002643,NM_173074,	3.51 
NM_181342,NM_016105,	3.51 
NM_001015056,NM_033046,NM_001015055,	3.51 
NM_001153,	3.51 
NM_016510,	3.51 
NM_006260,	3.51 
NM_017520,	3.51 
NM_001260,	3.51 
NM_015916,	3.51 
NM_003635,	3.51 
NM_014631,	3.51 
NM_001002762,NM_017626,	3.51 
NM_001033925,NM_003252,	3.51 
NM_020940,	3.51 
NM_001001330,	3.51 
NM_014937,NM_198331,NM_198330,	3.51 
NM_005445,	3.51 
NM_183239,	3.51 
NM_145012,NM_181698,	3.51 
NM_016169,	3.51 
NM_001042576,NM_004587,	3.51 
NM_015666,	3.51 
NM_033542,	3.51 
NM_006392,	3.51 
NM_017495,NM_183425,	3.51 
NM_080820,	3.51 
NM_000127,	3.51 
NM_005536,	3.51 
NM_001040032,	3.51 
NM_022051,	3.51 
NM_014021,	3.51 
NM_030786,	3.51 
NM_138428,	3.51 
NM_018045,	3.51 
NM_001032730,NM_032236,	3.51 
NM_032360,	3.51 
NM_004672,	3.51 
NM_024749,	3.51 
NM_001034023,NM_001034024,NM_019100,	3.51 
NM_001035,	3.51 
NM_004978,NM_001039574,NM_153763,	3.51 
NM_003568,	3.51 
NM_022786,	3.51 
NM_152663,NM_018037,	3.51 
NM_001554,	3.51 
NM_015001,	3.51 
NM_007324,NM_004799,NM_007323,	3.51 
NM_023070,	3.51 
NM_016037,	3.51 
NM_023923,NM_001048183,	3.51 
NM_152499,	3.51 
NM_148169,NM_024907,	3.51 
NM_020410,	3.51 
NM_001014763,NM_001985,	3.51 
NM_138358,	3.51 
NM_182973,	3.51 
NM_176787,NM_012327,	3.51 
NM_080422,NM_080423,NM_002828,	3.51 
NM_000071,	3.51 
NM_002040,	3.51 
NM_016206,	3.51 
NM_015426,	3.51 
NM_001040454,NM_134426,NM_022911,NM_134263,	3.51 
NM_001013438,NM_001013439,NM_005087,	3.51 
NM_177976,NM_032146,	3.51 
NM_130832,NM_130835,NM_130834,NM_130837,NM_130831,NM_130833,NM_015560,NM_130836,	3.51 
NM_138381,	3.51 
NM_020386,	3.51 
NM_145753,	3.51 
NM_014693,NM_001037324,	3.51 
NM_177966,	3.51 
NM_018424,NM_019114,	3.51 
NM_014064,	3.51 
NM_013355,	3.51 
NM_014506,	3.51 
NM_000376,NM_001017535,	3.51 
NM_031954,	3.51 
NM_022782,	3.51 
NM_003213,NM_201441,NM_201443,	3.51 
NM_015409,	3.51 
NM_020734,	3.51 
NM_170754,NM_015319,NM_198316,	3.51 
NM_022771,	3.51 
NM_016072,	3.51 
NM_173793,	3.51 
NM_017436,	3.51 
NM_024821,	3.51 
NM_012295,	3.51 
NM_032870,	3.51 
NM_003543,	3.51 
NM_198468,	3.51 
NM_001029863,	3.51 
NM_003538,	3.51 
NM_006353,	3.51 
NM_018214,	3.51 
NM_015323,	3.51 
NM_032194,	3.51 
NM_138572,	3.51 
NM_001001549,NM_005311,NM_001001555,NM_001001550,	3.51 
NM_018412,NM_021908,	3.51 
NM_020192,	3.51 
NM_000089,	3.51 
NM_005402,	3.51 
NM_024067,	3.51 
NM_058246,NM_005494,	3.51 
NM_012461,	3.51 
NM_019852,	3.51 
NM_177533,	3.51 
NM_153811,	3.51 
NM_031463,	3.51 
NM_016541,	3.51 
NM_014615,	3.51 
NM_014117,	3.51 
NM_004142,	3.51 
NM_004089,NM_198057,NM_001015881,	3.51 
NM_003916,	3.51 
NM_001011645,NM_000044,	3.51 
NM_001018055,NM_024332,	3.51 
NM_014481,	3.51 
NM_007220,	3.51 
NM_152581,	3.51 
NM_007247,NM_080550,	3.51 
NM_080669,	3.51 
NM_174887,	3.51 
NM_006380,	3.51 
NM_001002909,	3.51 
NM_001988,	3.51 
NM_006039,	3.51 
NM_178517,	3.51 
NM_014960,	3.51 
NM_014853,	3.51 
NM_152463,	3.51 
NM_198205,NM_198204,NM_170607,	3.51 
NM_006340,NM_017450,NM_017451,	3.51 
NM_001024937,NM_015716,NM_153827,NM_170663,	3.51 
NM_145274,	3.51 
NM_016403,	3.51 
NM_182557,	3.51 
NM_032015,	3.51 
NM_053023,NM_170768,	3.51 
NM_012305,	3.51 
NM_145117,NM_182964,	3.51 
NM_004398,	3.51 
NM_005788,	3.51 
NM_001048200,NM_005734,	3.51 
NM_130847,	3.51 
NM_004667,	3.51 
NM_002693,	3.51 
NM_173814,	3.51 
NM_032892,	3.51 
NM_138322,NM_138325,NM_138320,NM_138324,NM_138323,NM_002570,NM_138321,NM_138319,	3.51 
NM_016396,	3.51 
NM_152543,	3.51 
NM_020395,	3.51 
NM_174921,	3.51 
NM_145290,	3.51 
NM_017816,	3.51 
NM_138385,	3.51 
NM_001031732,NM_133370,	3.51 
NM_018227,	3.51 
NM_032456,NM_032457,NM_002589,	3.51 
NM_022965,NM_000142,	3.51 
NM_016603,	3.57 
NM_203295,NM_033342,NM_203296,NM_203297,NM_203293,NM_203294,	3.57 
NM_032479,	3.57 
NM_002064,	3.57 
NM_173666,	3.57 
NM_005110,	3.57 
NM_001017995,	3.57 
NM_182798,NM_182799,NM_152403,NM_182801,	3.57 
NM_006308,	3.57 
NM_139281,	3.57 
NM_014386,	3.57 
NM_173647,	3.57 
NM_003590,	3.57 
NM_017910,	3.57 
NM_001024075,NM_001024074,NM_006895,	3.57 
NM_018151,	3.57 
NM_004792,	3.57 
NM_153251,	3.57 
NM_015070,	3.57 
NM_021033,	3.57 
NM_206827,	3.57 
NM_004128,	3.57 
NM_000375,	3.57 
NM_015190,	3.57 
NM_003338,	3.57 
NM_000314,	3.57 
NM_033339,NM_033338,NM_001227,NM_033340,	3.57 
NM_005975,	3.57 
NM_005560,	3.57 
NM_030780,	3.57 
NM_003313,	3.57 
NM_000318,	3.57 
NM_004225,	3.57 
NM_002690,	3.57 
NM_006197,	3.57 
NM_003350,	3.57 
NM_017489,NM_003218,	3.57 
NM_005122,	3.57 
NM_170726,NM_003748,	3.57 
NM_001001654,NM_001001653,NM_052877,NM_201542,NM_001001651,	3.57 
NM_015726,	3.57 
NM_000191,	3.57 
NM_001031672,	3.57 
NM_015984,	3.57 
NM_006608,	3.57 
NM_001720,	3.57 
NM_178229,	3.57 
NM_014663,	3.57 
NM_198549,	3.57 
NM_006820,	3.57 
NM_006256,	3.57 
NM_016831,	3.57 
NM_025207,NM_201398,	3.57 
NM_138796,	3.57 
NM_001013617,	3.57 
NM_138334,	3.57 
NM_017607,	3.57 
NM_014963,	3.57 
NM_031209,	3.57 
NM_182572,	3.57 
NM_173817,	3.57 
NM_032124,	3.57 
NM_018181,	3.57 
NM_005049,	3.57 
NM_032920,	3.57 
NM_003848,	3.57 
NM_007114,	3.57 
NM_145261,	3.57 
NM_032355,	3.57 
NM_001640,	3.57 
NM_017548,	3.57 
NM_020235,	3.57 
NM_020829,	3.57 
NM_001013728,	3.57 
NM_017925,	3.57 
NM_144964,	3.57 
NM_032364,	3.57 
NM_024959,	3.57 
NM_057170,NM_057169,NM_014776,NM_139201,	3.57 
NM_005371,NM_023033,	3.57 
NM_016570,	3.57 
NM_025140,	3.57 
NM_152319,	3.57 
NM_006313,	3.57 
NM_032790,	3.57 
NM_014708,	3.57 
NM_031473,NM_014055,	3.57 
NM_003405,	3.57 
NM_005124,	3.57 
NM_003214,	3.57 
NM_080593,	3.57 
NM_016224,	3.57 
NM_001007466,NM_020245,	3.57 
NM_015245,	3.57 
NM_012338,	3.57 
NM_032302,	3.57 
NM_152748,	3.57 
NM_020417,	3.57 
NM_032581,	3.57 
NM_015060,	3.57 
NM_014141,	3.57 
NM_199072,	3.57 
NM_017650,	3.57 
NM_001008405,NM_001008406,NM_001008407,NM_018844,	3.57 
NM_033104,	3.57 
NM_000793,NM_013989,NM_001007023,	3.57 
NM_003239,	3.57 
NM_145159,NM_002226,	3.57 
NM_203467,NM_203466,NM_152329,	3.57 
NM_032714,	3.57 
NM_001042476,NM_014316,	3.57 
NM_001009944,NM_000296,	3.57 
NM_020718,	3.57 
NM_145059,	3.57 
NM_021098,NM_001005407,	3.57 
NM_031476,	3.57 
NM_001421,	3.57 
NM_207107,NM_017518,	3.57 
NM_030763,	3.57 
NM_001014445,NM_018096,	3.57 
NM_004618,	3.57 
NM_138355,	3.57 
NM_000199,	3.57 
NM_003559,NM_138687,	3.57 
NM_001934,NM_138281,	3.57 
NM_024419,	3.57 
NM_173626,	3.57 
NM_001033859,NM_000018,	3.57 
NM_152464,	3.57 
NM_173620,	3.57 
NM_004695,	3.57 
NM_133264,	3.57 
NM_024591,	3.57 
NM_001033002,NM_032308,	3.57 
NM_032795,	3.57 
NM_181843,	3.57 
NM_006795,	3.57 
NM_057174,NM_004813,	3.57 
NM_021008,	3.57 
NM_173584,	3.57 
NM_017857,	3.57 
NM_024113,NM_001003678,NM_001003677,NM_001003676,	3.57 
NM_145065,	3.57 
NM_018222,	3.57 
NM_173525,	3.57 
NM_015368,	3.57 
NM_018393,	3.57 
NM_015477,	3.57 
NM_005829,	3.57 
NM_015263,	3.57 
NM_006441,	3.57 
NM_003758,	3.57 
NM_002201,	3.57 
NM_020724,	3.57 
NM_000944,	3.57 
NM_173660,	3.57 
NM_138389,	3.57 
NM_004757,	3.57 
NM_014606,	3.57 
NM_005847,NM_152685,	3.64 
NM_004707,	3.64 
NM_014901,	3.64 
NM_022481,	3.64 
NM_153013,	3.64 
NM_000859,	3.64 
NM_014757,	3.64 
NM_004946,	3.64 
NM_201555,NM_001450,NM_201557,NM_001039492,	3.64 
NM_005019,NM_001003683,	3.64 
NM_147184,NM_004881,	3.64 
NM_015470,	3.64 
NM_003879,	3.64 
NM_177964,	3.64 
NM_002354,	3.64 
NM_014171,	3.64 
NM_144563,	3.64 
NM_173511,	3.64 
NM_024537,	3.64 
NM_014363,	3.64 
NM_181558,NM_002915,	3.64 
NM_173809,NM_001001342,	3.64 
NM_001033083,NM_022129,	3.64 
NM_022079,NM_015601,NM_001017972,	3.64 
NM_003201,	3.64 
NM_016299,	3.64 
NM_030912,	3.64 
NM_139169,	3.64 
NM_018470,	3.64 
NM_006227,NM_182676,	3.64 
NM_152838,NM_006047,	3.64 
NM_022095,	3.64 
NM_031215,	3.64 
NM_015939,	3.64 
NM_198723,NM_003195,	3.64 
NM_018270,	3.64 
NM_022104,	3.64 
NM_013432,	3.64 
NM_022783,	3.64 
NM_032509,	3.64 
NM_014629,	3.64 
NM_032237,	3.64 
NM_005605,	3.64 
NM_014673,	3.64 
NM_002350,	3.64 
NM_006594,	3.64 
NM_153341,	3.64 
NM_006469,NM_016389,	3.64 
NM_030816,	3.64 
NM_000530,	3.64 
NM_016287,	3.64 
NM_145034,	3.64 
NM_022457,NM_001001740,	3.64 
NM_024097,	3.64 
NM_152660,	3.64 
NM_014827,	3.64 
NM_001025374,NM_021933,	3.64 
NM_138391,	3.64 
NM_052998,	3.64 
NM_032129,	3.64 
NM_024660,	3.64 
NM_032139,	3.64 
NM_005354,	3.64 
NM_030578,	3.64 
NM_001002836,	3.64 
NM_012068,	3.64 
NM_031485,	3.64 
NM_019112,NM_033308,	3.64 
NM_002067,	3.64 
NM_020895,	3.64 
NM_020126,	3.64 
NM_024805,	3.64 
NM_194449,	3.64 
NM_003895,NM_203446,	3.64 
NM_002093,	3.64 
NM_199443,NM_003363,	3.64 
NM_198880,NM_017730,	3.64 
NM_017724,NM_006309,	3.64 
NM_001039102,	3.64 
NM_152653,	3.64 
NM_016006,	3.64 
NM_032331,	3.64 
NM_002078,	3.64 
NM_152420,	3.64 
NM_021144,NM_033222,	3.64 
NM_015250,NM_001003800,	3.64 
NM_016390,	3.64 
NM_006717,	3.64 
NM_014636,	3.64 
NM_016307,	3.64 
NM_201612,NM_201613,NM_153687,	3.64 
NM_003667,	3.64 
NM_006838,	3.64 
NM_139078,NM_003668,	3.64 
NM_003959,	3.64 
NM_174942,	3.64 
NM_130466,NM_183415,	3.64 
NM_000431,	3.64 
NM_020853,	3.64 
NM_177444,NM_003622,	3.64 
NM_014365,	3.64 
NM_001894,NM_152221,	3.64 
NM_001008566,NM_003595,	3.64 
NM_174977,	3.64 
NM_016020,	3.64 
NM_014780,	3.64 
NM_005322,	3.64 
NM_139244,	3.64 
NM_020185,	3.64 
NM_014721,	3.64 
NM_024625,NM_020119,	3.64 
NM_182491,	3.64 
NM_022458,	3.64 
NM_001042594,NM_015450,	3.64 
NM_022484,	3.64 
NM_004717,	3.64 
NM_003592,	3.64 
NM_147194,	3.64 
NM_004289,	3.64 
NM_007086,NM_001008396,	3.64 
NM_013382,	3.64 
NM_030637,	3.64 
NM_194301,NM_014990,	3.64 
NM_005432,	3.64 
NM_024328,	3.64 
NM_001013637,	3.64 
NM_152649,	3.64 
NM_018340,	3.64 
NM_018119,	3.64 
NM_022718,NM_022468,	3.64 
NM_207451,	3.64 
NM_002661,	3.64 
NM_032268,	3.64 
NM_203391,NM_000167,	3.64 
NM_006915,	3.64 
NM_017514,	3.64 
NM_001015053,NM_005474,	3.64 
NM_005121,	3.64 
NM_020748,	3.64 
NM_133491,	3.64 
NM_002816,	3.64 
NM_013337,	3.64 
NM_024792,	3.64 
NM_015085,	3.64 
NM_032646,NM_052869,	3.64 
NM_172088,NM_003808,NM_172087,	3.64 
NM_024083,	3.64 
NM_007067,	3.64 
NM_003985,	3.64 
NM_001466,	3.64 
NM_001254,	3.64 
NM_018653,NM_022036,	3.64 
NM_001040716,NM_000920,NM_022172,	3.64 
NM_173587,	3.64 
NM_012124,	3.64 
NM_002896,	3.64 
NM_015157,	3.64 
NM_001166,	3.64 
NM_012192,	3.64 
NM_014752,	3.64 
NM_016142,	3.64 
NM_006019,NM_006053,	3.64 
NM_017553,	3.64 
NM_016304,	3.64 
NM_002833,	3.64 
NM_006154,NM_198400,	3.64 
NM_015532,NM_001018103,NM_001018102,	3.64 
NM_170589,NM_144508,	3.64 
NM_005587,	3.64 
NM_033286,	3.64 
NM_018602,	3.64 
NM_194439,	3.64 
NM_080684,NM_080683,NM_006264,NM_080685,	3.64 
NM_207491,	3.64 
NM_033625,NM_000995,	3.64 
NM_002609,	3.70 
NM_006805,	3.70 
NM_001790,NM_022809,	3.70 
NM_016640,	3.70 
NM_020919,	3.70 
NM_152834,	3.70 
NM_175629,NM_153759,NM_022552,NM_175630,	3.70 
NM_020970,	3.70 
NM_002410,	3.70 
NM_021824,	3.70 
NM_201266,NM_201279,NM_003872,NM_018534,NM_201267,NM_201264,	3.70 
NM_032168,	3.70 
NM_001381,	3.70 
NM_002194,	3.70 
NM_016289,	3.70 
NM_020458,	3.70 
NM_017664,	3.70 
NM_005830,	3.70 
NM_032565,	3.70 
NM_017693,	3.70 
NM_003903,	3.70 
NM_145313,	3.70 
NM_172169,NM_172171,NM_172170,NM_172173,NM_001222,NM_172172,	3.70 
NM_024693,	3.70 
NM_018425,	3.70 
NM_001013848,NM_019053,	3.70 
NM_005873,NM_001039467,	3.70 
NM_020713,	3.70 
NM_152227,NM_014426,	3.70 
NM_152864,	3.70 
NM_001672,	3.70 
NM_014835,NM_144498,	3.70 
NM_021158,	3.70 
NM_015201,	3.70 
NM_001002233,NM_025151,NM_001002814,	3.70 
NM_002095,	3.70 
NM_016033,	3.70 
NM_014109,	3.70 
NM_001018676,NM_001018677,NM_002027,	3.70 
NM_003821,	3.70 
NM_017412,	3.70 
NM_016647,	3.70 
NM_152272,	3.70 
NM_201263,NM_015836,	3.70 
NM_002870,	3.70 
NM_139118,NM_139119,	3.70 
NM_014826,NM_003607,	3.70 
NM_001031685,NM_005426,	3.70 
NM_032449,	3.70 
NM_017871,	3.70 
NM_013339,	3.70 
NM_003133,	3.70 
NM_018997,NM_031901,	3.70 
NM_001010867,	3.70 
NM_173484,	3.70 
NM_177424,	3.70 
NM_001031734,NM_080665,	3.70 
NM_019108,	3.70 
NM_031918,	3.70 
NM_016246,	3.70 
NM_198867,NM_032878,	3.70 
NM_057182,NM_001238,	3.70 
NM_015711,	3.70 
NM_017712,	3.70 
NM_003796,NM_134447,	3.70 
NM_004864,	3.70 
NM_032482,	3.70 
NM_052848,	3.70 
NM_017432,	3.70 
NM_004708,	3.70 
NM_018337,	3.70 
NM_014939,	3.70 
NM_001018009,NM_004844,	3.70 
NM_002662,	3.70 
NM_001607,	3.70 
NM_171828,NM_171830,NM_014407,NM_171829,	3.70 
NM_022149,	3.70 
NM_198329,NM_024818,	3.70 
NM_198156,NM_000551,	3.70 
NM_144635,	3.70 
NM_014016,	3.70 
NM_016322,	3.70 
NM_002077,	3.70 
NM_001007471,NM_206946,NM_206944,NM_024971,NM_020952,NM_206947,NM_206945,NM_206948,NM_001007470,	3.70 
NM_000155,	3.70 
NM_147150,NM_007203,	3.70 
NM_001015882,	3.70 
NM_005419,	3.70 
NM_198240,NM_002956,	3.70 
NM_001039917,NM_133476,NM_001039916,NM_001039919,NM_001039918,NM_001039920,	3.70 
NM_178169,	3.70 
NM_016638,NM_001002252,NM_018694,NM_001002251,	3.70 
NM_178038,NM_015064,NM_178039,NM_178040,NM_178037,	3.70 
NM_178826,	3.70 
NM_005230,	3.70 
NM_201438,NM_201439,NM_201515,NM_201440,NM_016488,	3.70 
NM_138473,	3.70 
NM_014941,	3.70 
NM_001429,	3.70 
NM_015124,	3.70 
NM_005643,	3.70 
NM_023932,NM_206539,	3.70 
NM_003980,	3.70 
NM_003511,	3.70 
NM_148912,NM_148916,NM_148913,NM_031295,NM_148914,NM_148915,	3.70 
NM_012479,	3.70 
NM_015395,	3.70 
NM_145645,NM_001039576,NM_001039575,	3.70 
NM_018264,	3.70 
NM_001011553,NM_001788,	3.70 
NM_201282,NM_201283,NM_005228,NM_201284,	3.70 
NM_145249,NM_206949,	3.70 
NM_000956,	3.70 
NM_015299,	3.70 
NM_014153,	3.70 
NM_032382,	3.70 
NM_007108,NM_207013,	3.70 
NM_015044,	3.70 
NM_133368,	3.70 
NM_019085,	3.70 
NM_032575,	3.70 
NM_032206,	3.70 
NM_138769,	3.70 
NM_001000,	3.70 
NM_000292,	3.70 
NM_014735,	3.70 
NM_005647,	3.70 
NM_018553,	3.70 
NM_004860,	3.70 
NM_001033579,NM_001033580,NM_025109,	3.70 
NM_020761,	3.70 
NM_001042,	3.70 
NM_017775,	3.70 
NM_031294,	3.70 
NM_002401,NM_203351,	3.70 
NM_021137,	3.70 
NM_032320,	3.70 
NM_001572,NM_004029,NM_004031,	3.70 
NM_005013,	3.70 
NM_017583,	3.70 
NM_003626,NM_177423,	3.70 
NM_000317,	3.70 
NM_019040,	3.70 
NM_020371,	3.70 
NM_139242,	3.70 
NM_022163,	3.70 
NM_197958,NM_018357,	3.70 
NM_024755,NM_001013843,NM_017968,	3.70 
NM_006901,	3.70 
NM_007347,	3.70 
NM_207037,NM_207040,NM_207038,NM_003205,NM_207036,	3.70 
NM_018115,	3.70 
NM_005429,	3.70 
NM_006454,	3.70 
NM_018342,	3.70 
NM_194451,NM_006859,	3.70 
NM_053044,	3.70 
NM_012081,	3.77 
NM_030799,NM_001024947,	3.77 
NM_002653,	3.77 
NM_033645,NM_033644,NM_012300,	3.77 
NM_032286,	3.77 
NM_139017,	3.77 
NM_022762,	3.77 
NM_006633,	3.77 
NM_032587,	3.77 
NM_015475,	3.77 
NM_004688,	3.77 
NM_004544,	3.77 
NM_002254,	3.77 
NM_198963,	3.77 
NM_015690,	3.77 
NM_020184,	3.77 
NM_020456,	3.77 
NM_014953,	3.77 
NM_020918,	3.77 
NM_014974,	3.77 
NM_022365,	3.77 
NM_173791,	3.77 
NM_001001887,	3.77 
NM_032024,	3.77 
NM_198514,	3.77 
NM_031483,	3.77 
NM_138969,	3.77 
NM_032869,	3.77 
NM_014078,	3.77 
NM_024094,	3.77 
NM_001444,	3.77 
NM_198120,NM_004215,	3.77 
NM_003506,	3.77 
NM_007122,NM_207005,	3.77 
NM_017766,	3.77 
NM_033102,	3.77 
NM_012396,	3.77 
NM_001973,NM_021795,	3.77 
NM_012414,	3.77 
NM_025191,	3.77 
NM_015017,NM_201624,NM_201626,	3.77 
NM_006618,	3.77 
NM_016505,	3.77 
NM_018150,	3.77 
NM_015627,	3.77 
NM_032105,NM_002481,NM_032104,NM_032103,	3.77 
NM_032174,	3.77 
NM_003729,	3.77 
NM_006015,NM_139135,	3.77 
NM_012474,	3.77 
NM_000234,	3.77 
NM_032301,	3.77 
NM_006351,	3.77 
NM_017721,	3.77 
NM_138781,	3.77 
NM_016154,	3.77 
NM_020964,	3.77 
NM_004869,	3.77 
NM_173206,NM_004671,	3.77 
NM_032476,	3.77 
NM_197976,NM_004571,	3.77 
NM_152531,	3.77 
NM_002292,	3.77 
NM_152678,	3.77 
NM_001009899,	3.77 
NM_020166,	3.77 
NM_015224,	3.77 
NM_018138,	3.77 
NM_032773,	3.77 
NM_014160,	3.77 
NM_015268,	3.77 
NM_000136,	3.77 
NM_032818,	3.77 
NM_004669,	3.77 
NM_001122,	3.77 
NM_005392,NM_024517,	3.77 
NM_004789,	3.77 
NM_014285,	3.77 
NM_014471,	3.77 
NM_174923,	3.77 
NM_001034173,	3.77 
NM_139015,	3.77 
NM_006170,NM_001033714,	3.77 
NM_015335,	3.77 
NM_004985,NM_033360,	3.77 
NM_005056,NM_001042603,	3.77 
NM_018638,NM_001039481,	3.77 
NM_175624,NM_001024647,NM_175625,NM_022456,NM_175623,	3.77 
NM_018082,	3.77 
NM_024549,	3.77 
NM_014505,	3.77 
NM_052879,NM_199188,NM_199190,	3.77 
NM_023071,	3.77 
NM_006882,NM_006881,NM_006878,NM_006879,NM_002392,	3.77 
NM_005650,NM_181492,	3.77 
NM_032758,	3.77 
NM_006358,	3.77 
NM_052839,	3.77 
NM_005318,	3.77 
NM_018303,	3.77 
NM_001018041,NM_005670,	3.77 
NM_001512,	3.77 
NM_016098,	3.77 
NM_004280,	3.77 
NM_198486,	3.77 
NM_001012507,	3.77 
NM_001015884,	3.77 
NM_002319,	3.77 
NM_000535,	3.77 
NM_024723,NM_182924,	3.77 
NM_152755,	3.77 
NM_013255,	3.77 
NM_018641,	3.77 
NM_007276,NM_016587,	3.77 
NM_001031710,NM_018846,	3.77 
NM_014226,	3.77 
NM_138288,	3.77 
NM_032846,	3.77 
NM_000161,NM_001024071,NM_001024024,NM_001024070,	3.77 
NM_020920,	3.77 
NM_013448,NM_182648,	3.77 
NM_018453,	3.77 
NM_004689,	3.77 
NM_022450,	3.77 
NM_003502,NM_181050,	3.77 
NM_001018159,NM_003905,NM_001018160,	3.77 
NM_033309,	3.77 
NM_016235,	3.77 
NM_020188,	3.77 
NM_004614,	3.77 
NM_020850,	3.77 
NM_022476,NM_001012398,	3.77 
NM_020422,	3.77 
NM_001114,	3.77 
NM_014427,NM_153636,	3.77 
NM_182314,NM_006375,	3.77 
NM_001012968,	3.77 
NM_177949,NM_014782,	3.77 
NM_021183,	3.77 
NM_178509,	3.77 
NM_000747,	3.77 
NM_000263,	3.77 
NM_018714,	3.77 
NM_001014437,NM_139273,NM_001751,NM_001014438,	3.77 
NM_138421,	3.77 
NM_032102,	3.77 
NM_014384,	3.77 
NM_052854,	3.77 
NM_024611,NM_001018089,	3.77 
NM_004856,NM_138555,	3.77 
NM_032850,	3.77 
NM_005576,	3.77 
NM_000137,	3.77 
NM_001008388,	3.77 
NM_152621,	3.77 
NM_005980,	3.77 
NM_018691,	3.85 
NM_012446,	3.85 
NM_019018,	3.85 
NM_181705,	3.85 
NM_007277,	3.85 
NM_000163,	3.85 
NM_130809,	3.85 
NM_016338,	3.85 
NM_001040006,NM_006706,	3.85 
NM_016466,	3.85 
NM_014709,	3.85 
NM_203365,NM_025252,NM_213589,	3.85 
NM_001880,	3.85 
NM_032574,	3.85 
NM_024622,	3.85 
NM_020675,	3.85 
NM_014900,	3.85 
NM_019850,	3.85 
NM_003691,NM_001008910,	3.85 
NM_014929,	3.85 
NM_005415,	3.85 
NM_002610,	3.85 
NM_182640,	3.85 
NM_014607,	3.85 
NM_025000,	3.85 
NM_007106,	3.85 
NM_013338,	3.85 
NM_016617,	3.85 
NM_001278,	3.85 
NM_021132,	3.85 
NM_012341,	3.85 
NM_130439,NM_001008541,NM_005962,	3.85 
NM_012207,NM_021644,	3.85 
NM_182853,NM_182722,NM_181571,NM_182770,NM_182769,NM_182725,NM_182772,NM_182771,NM_183013,NM_182721,NM_001881,NM_182718,NM_182724,NM_182717,NM_182720,NM_183012,NM_183060,NM_182723,NM_182850,NM_182719,NM_183011,	3.85 
NM_001786,NM_033379,	3.85 
NM_001035260,NM_004896,	3.85 
NM_020336,	3.85 
NM_003763,NM_001001433,	3.85 
NM_030877,	3.85 
NM_004374,	3.85 
NM_018120,	3.85 
NM_152416,	3.85 
NM_181787,	3.85 
NM_015178,	3.85 
NM_017891,	3.85 
NM_003944,	3.85 
NM_197972,NM_013330,	3.85 
NM_021639,	3.85 
NM_022366,	3.85 
NM_198040,NM_004427,	3.85 
NM_005897,	3.85 
NM_022731,	3.85 
NM_207306,	3.85 
NM_017818,	3.85 
NM_001854,NM_080630,NM_080629,	3.85 
NM_017707,	3.85 
NM_006600,	3.85 
NM_198576,	3.85 
NM_175852,	3.85 
NM_017898,	3.85 
NM_024887,NM_205861,	3.85 
NM_003198,	3.85 
NM_203459,	3.85 
NM_020443,	3.85 
NM_020247,	3.85 
NM_001017922,NM_018538,	3.85 
NM_017526,	3.85 
NM_021235,	3.85 
NM_152480,	3.85 
NM_014884,NM_001017392,	3.85 
