gene	comName	lfc_interaction	padj_interaction	log2FoldChange_Stress_Vs_NoStress_WT	log2FoldChange_Stress_Vs_NoStress_KO	padj_Stress_Vs_NoStress_WT	padj_Stress_Vs_NoStress_KO	stressGene	mutantDep	04NB70_02834AAA_TTAACT	05NB70_02835AAA_TGCACG	06NB70_02836AAA_TATGTC	07NB70_02837AAA_CCTAAG	08NB70_02838AAA_GTGTAG	09NB70_02839AAA_GGAGGT	01NB70_02831AAA_TCAGGA	02NB70_02832AAA_GATCAC	03NB70_02833AAA_GTCAGG	10NB70_02840AAA_GGCTGC	11NB70_02841AAA_TGTGCA	12NB70_02842AAA_CCGCAA
2143	YGR280C	PXR1	0.641324984009914	1	-2.6015983643681	-1.95901556714577	2.50564769750519e-06	2.21091599294816e-09	Downregulated	-	274.254040549406	908.253685489087	132.804410571486	912.904788012971	295.872829045911	1257.66971668835	1214.71136933018	146.624432000004	1228.81814574567	236.809790072809	1087.31702661132	314.740081210125
2146	YGR283C		1.02017804216678	0.00496316849944399	-2.65446389425458	-1.63284419149804	2.33392497349921e-12	1.37017510049875e-05	Downregulated	Less downregulated	103.290482804322	593.583117288144	81.523499558734	606.572580786502	200.066389164378	579.430761810831	645.648660793219	97.3586228480025	527.741798109917	195.951762912359	637.725425545772	199.68179680548
2171	YLL061W	MMP1	0.620428783194364	1	-2.25994998744666	-1.64964501758462	0.00745393344169946	4.87540545269446e-05	Downregulated	-	122.523883050644	1276.05045351616	319.51952246407	1193.129136669	395.436384216916	901.472279954114	756.165098226292	297.940845824008	1470.24841115666	346.042474930337	1198.26774361248	323.647819357582
2193	YLL039C	UBI4	-0.883513321952877	0.0025150632246563	2.80283714417226	1.91490050365365	2.51935473301867e-24	9.95166251527963e-16	Upregulated	Less upregulated	4399.46221930683	611.972955689497	4017.00469599891	611.794152500589	2309.68662420284	700.196331114562	602.993193713787	3984.6655640321	543.218097174724	2516.52093816809	582.732461466938	2393.21231561661
2197	YLL035W	GRC3	0.604478197411972	0.796497278934124	-1.88489891780949	-1.28660086124949	0.00107961566700136	0.0589868531246022	Downregulated	-	376.119827039185	1972.82099738968	506.234634356654	1902.39262783256	773.965749631208	2000.56094604161	1690.7076042393	590.016714368015	1710.13104666117	848.012522901572	1801.26077079267	744.538446824896
2198	YLL034C	RIX7	0.778564532675936	0.0818888038594551	-2.22894279528076	-1.45277893509113	1.1126695776789e-09	0.00132461471593489	Downregulated	-	372.558086252829	1658.15042918874	360.281272243437	1824.06905212125	587.98854280235	1934.68881733048	1778.92686569903	324.919741312008	1474.8913008761	755.456583823819	1780.03541623593	702.226690624478
2206	YLL026W	HSP104	-1.37537798867141	0.000141271509426465	4.62186877434342	3.24417302998765	2.4756654481035e-55	2.94191884824943e-98	Upregulated	Less upregulated	32691.7939816465	910.297000867015	22442.630491427	1079.12482091142	11170.8430344223	1316.22271998713	1110.01158649885	22082.8124546566	1086.43619434945	11923.8732325393	1123.01421382039	10609.1161336205
2210	YLL023C	POM33	-2.41167191260858	3.10359527051403e-07	1.98324357799106	-0.435594873227468	0.015687155080678	1	Upregulated	Less upregulated	3683.55232124929	1626.47904083085	7554.07266072462	1066.94115357855	897.95055418378	855.117819009247	1107.10325919798	7039.14573145618	1849.41773824443	665.402156613033	1121.08463613341	719.299855407102
2214	YLL019C	KNS1	-0.962411155925439	0.122689344728587	1.86324778017305	0.897699569470161	0.00361554180998675	1	Upregulated	-	2238.19791014606	908.253685489087	2946.68004050198	822.397544968787	1606.16678624923	1000.2804730208	577.787690439577	2605.22290777607	632.980631750605	1839.44505950921	768.936708260182	1435.63046476505
2224	YLL011W	SOF1	0.759066833566343	0.239690462424029	-2.03472881606679	-1.2760552618813	1.27208033343974e-05	0.165483527898136	Downregulated	-	459.464561439914	1496.72851433241	330.038683697455	1533.40156003704	638.70959921022	1604.10831953946	1690.7076042393	351.898636800009	1456.31974199834	585.353776870112	1626.63399012129	766.065480681248
2227	YLL008W	DRS1	0.585278445399043	0.416193822303315	-2.14426559330757	-1.5601552750427	2.94006223800788e-09	3.09709778886774e-06	Downregulated	-	388.229745712795	1496.72851433241	351.077006164225	1657.84901922279	599.259888670766	1928.58954615352	1586.97726384159	362.455595904009	1748.82179432319	617.039593851685	1858.18331255848	651.007196276604
2237	YLR002C	NOC3	0.751819590773063	0.414554776339988	-2.20010881767406	-1.44747955586318	5.9604722889976e-06	0.00176075400467696	Downregulated	-	443.080553822677	1648.95550998806	316.889732155724	1647.40587579462	527.8746981708	1739.51213966788	1768.26299892918	289.729877632008	1371.2000971419	645.390061677302	1595.76074712966	673.276541645244
2238	YLR003C	CMS1	0.410899293714201	1	-2.07935281063392	-1.66859352703739	0.0370264702325841	2.77042991733807e-07	Downregulated	-	389.654442027338	829.586043438851	193.28958766345	956.417885630367	283.662204355127	863.656798656986	1554.01622109839	168.911345664004	770.719693427387	295.178400302022	962.859265801332	307.316966087245
2244	YLR009W	RLP24	1.59024385045733	0.00137351216905807	-3.66765338513415	-2.07275154996746	2.13381316762634e-16	4.92735344479362e-21	Downregulated	Less downregulated	211.567402709542	1514.0966950448	101.246926871331	1616.07644551009	361.622346611669	1447.96697740938	2145.3761056087	110.261572864003	1710.13104666117	389.402013957752	1614.09173515594	374.867313705456
2253	YLR017W	MEU1	0.613103039967695	0.712632924443711	-1.99485345679721	-1.38687641013392	7.30017509146876e-05	0.00126279477123977	Downregulated	-	606.208281837778	2966.89392875175	692.949746249239	2639.50450147125	1111.16684686131	2923.99060223276	2715.40825657929	927.839405696024	3101.45033258732	988.931024740673	2695.62002870633	1097.13641516171
2267	YLR030W		-0.700911282811749	1	3.42371207743118	2.72562432627912	2.49792020772132e-05	0.000525880058467441	Upregulated	-	102.578134647051	7.15160382274872	55.2255964752714	8.70261952347922	59.1745658091822	10.978688118521	6.78609703536416	59.8227682560016	6.19051962592278	67.5408204080898	6.75352190441816	48.250248298722
2268	YLR031W		-0.266104409494297	1	2.85879027712028	2.59396200524717	0.000997582790093364	0.0193050540144775	Upregulated	-	64.1113341544066	8.17326151171282	48.6511207044057	7.8323575711313	41.3282681841907	3.65956270617367	9.69442433623452	57.4767773440015	4.64288971944209	30.8519796925842	5.78873306092985	36.3732641021135
2281	YLR042C		-2.60728755626253	1.90847048523015e-13	3.49158604586589	0.879005017379659	2.45765813137288e-20	1	Upregulated	Less upregulated	5623.988701656	677.3590477832	7810.47721578838	569.151316835541	1233.27309376915	526.977029689008	591.359884510305	10070.1659897603	803.219921463481	1042.29661123595	660.880357789491	1001.37823007655
2290	YLR051C	FCF2	0.292300883733645	1	-2.00908671569366	-1.71382232604703	0.0216933383998674	8.7802386551809e-06	Downregulated	-	190.196957991406	453.616013900062	130.17462026314	599.610485167718	193.491437407802	668.48012099439	679.579145970039	79.7636910080021	470.479491570132	195.117925623371	750.605720233904	233.085814858442
2297	YLR058C	SHM2	0.291684049832966	1	-1.89933903659631	-1.61265371427749	0.0416815126330149	1.88729943045883e-09	Downregulated	-	2820.89870279389	20334.0529834525	5756.61098496996	14316.6793780757	4838.22521401742	13434.2546943635	12440.8547506898	5760.58068441615	20222.8799879833	4707.01149634157	15977.8680370099	4931.91768764168
2302	YLR063W	BMT6	1.60164649312954	1.47483251513051e-07	-2.43550962901811	-0.833491840505999	4.85771366125162e-09	1	Downregulated	Less downregulated	155.291898285118	691.662255428697	119.655459029755	724.928206305819	400.132778328756	613.586680401785	845.35380211965	130.202495616003	642.266411189489	362.719220710112	701.401489216	397.878970586385
2307	YLR068W	FYV7	0.898650837791968	0.545620965170356	-3.27993914676348	-2.36175286381981	5.85554317356629e-10	1.62419387305492e-13	Downregulated	-	54.13845995261	289.129125976841	27.6127982376357	309.81325503586	65.749517565758	347.658457086499	417.829688891708	23.4599091200006	332.74042989335	65.0393085411235	362.760605151604	69.777282155075
2312	YLR073C	RFU1	0.733013598673292	1	-3.31094259322922	-2.58667092759571	2.93867022732661e-06	7.58944137451612e-31	Downregulated	-	67.6730749407625	2573.55571850057	312.945046693205	1951.99755911639	307.144174914327	1724.87388884319	1370.79160114356	218.177154816006	1919.06108403606	368.556081733033	1855.28894602802	257.582094763947
2313	YLR074C	BUD20	0.562781389356508	0.813232173999266	-2.83816599097633	-2.27369887056799	1.26382735451183e-17	2.01405425905943e-24	Downregulated	-	232.937847427677	1427.25579148285	193.28958766345	1252.30694942866	303.387059624855	1530.91706541598	1428.95814716097	166.565354752004	1360.36668779653	292.676888435056	1473.23256400665	294.697670378349
2319	YLR080W	EMP46	-0.453930683970265	1	1.81732502872076	1.35575660036594	0.0240145245938497	0.567346574799353	Upregulated	-	218.690884282254	64.3644344047385	220.902385901086	78.323575711313	175.645139782811	70.7515456526909	59.1359884510305	170.084341120004	46.4288971944209	170.936644242696	71.3943744181348	224.920388223274
2320	YLR081W	GAL2	2.39147690266032	0.000715967662930748	4.46802421437064	6.85542973146322	2.68432549904193e-15	5.4903407588161e-147	Upregulated	-	291.350396323914	23.4981268461744	887.554229066862	18.2755009993064	2733.3013730908	18.2978135308683	21.3277335397159	497.350073344013	30.9525981296139	2180.48451070562	23.1549322437194	2108.9070064103
2338	YLR099C	ICT1	0.383473904186944	1	2.01459247066973	2.39469589011238	6.57403547142906e-08	2.42918891231919e-34	Upregulated	-	2382.09223791484	612.994613378462	2612.69667134201	589.167341739543	3223.60491836688	569.671927927701	608.809848315528	2730.73342156807	673.219009319103	2987.63900644674	514.232453579269	2698.30234716699
2347	YLR106C	MDN1	-0.0541392310003578	1	-2.35603895549753	-2.41470775372335	1.47763446396395e-15	8.56593313747009e-30	Downregulated	-	2971.20416397811	13932.3459044035	2870.41612155994	13592.6214337222	2576.44180975535	16254.557686588	13919.2544619655	2743.63637158407	15697.6101414337	2454.81697878292	13712.5438324993	3239.44743962497
2349	snR6		-1.00982422844158	0.873880438519805	2.65141291112059	1.64711696229787	0.000529404794835778	0.655899987471185	Upregulated	-	113.975705163389	14.3032076454974	139.378886342352	13.9241912375668	58.2352869868142	18.2978135308683	17.4499638052221	187.679272960005	40.2383775684981	44.1933763164044	12.542254965348	38.6001986389776
2350	YLR108C		-2.20054908123705	1.00527116282398e-10	2.43260894749104	0.226969641158423	2.30575198248621e-08	1	Upregulated	Less upregulated	2664.8944563515	344.298641180903	2397.05386605761	530.859790932233	567.324408710255	436.707816270058	571.971035837836	2282.64915737606	430.241114001634	521.982142906966	370.47891589951	498.833336257557
2363	YLR120C	YPS1	-0.284622259699652	1	2.07831423791198	1.78798583421877	0.00520562220233056	4.69284400443965e-13	Upregulated	-	6565.7129655685	2527.58112249719	11865.6138712583	1947.64624935465	6996.68794781902	1694.37753295841	1733.36307131873	12924.0639342083	3099.90270268083	6539.78585753887	2109.99320070893	6588.01467155628
2373	YLR129W	DIP2	0.857961448606391	0.0230722502278129	-2.40536821288934	-1.5494787869056	2.92697407476674e-11	1.98888036900911e-06	Downregulated	Less downregulated	349.762945220151	1882.91512076084	319.51952246407	2107.77444858667	651.859502723372	2057.89409510499	1851.63504822079	321.400754944008	1464.05789153074	757.124258401797	2087.8030573087	751.961561947776
2395	YLR149C		-1.46790545275943	1.97732093488108e-05	5.113276050948	3.64089581022744	1.23395166804002e-79	1.07332283951359e-63	Upregulated	Less upregulated	2185.48414650799	72.5376959164513	2611.38177618783	84.4154093777485	1049.17444458502	67.0919829465172	67.8609703536416	2595.83894412807	71.190975698112	1128.1818520018	95.5140955053426	967.231900511305
2442	YLR164W	SHH4	-0.0540356509453906	1	2.26987730604182	2.20487350801735	0.00381928017625679	1.21444884124994e-07	Upregulated	-	245.047766101287	84.7975881840205	554.88575506106	67.8804322831379	359.743788966933	48.7941694156489	65.9220854863947	506.734036992013	119.167502799014	258.489559586517	72.3591632616231	273.170636521996
2447	YLR169W		0.425087731991936	1	4.5253681405957	4.93759643847752	0.0252152668597722	0.104050807290256	Upregulated	-	14.9593113026949	1.0216576889641	19.7234273125969	0	4.69639411183986	0	0.969442433623452	17.5949318400005	0	5.83686102292134	0	6.68080361059228
2449	YLR171W		-3.34598729734013	0.661727525170434	7.3984287531544	4.04483477173247	9.16437104692821e-06	0.347479314022048	Upregulated	-	28.4939262908474	0	26.2979030834626	0	3.75711528947188	0	0	53.9577909760014	0	8.33837288988763	0.964788843488309	5.93849209830425
2452	YLR174W	IDP2	0.0736994135202333	1	1.83769618380522	1.90326225637887	0.0232554150860022	2.41595034611579e-06	Upregulated	-	220.115580596796	93.9925073846974	353.706796472572	102.690910377055	372.893692480085	106.127318479036	77.5553946898761	319.054764032008	74.2862355110734	375.226780044943	78.147896322553	336.267115066478
2453	YLR175W	CBF5	1.17483689088873	0.00569647931701692	-2.69584737956144	-1.52468651261003	7.02748665364742e-12	1.35565863289261e-05	Downregulated	Less downregulated	1395.49004009425	6824.6733622802	962.50325285473	6546.98066751342	2631.85926027506	7632.62795084288	6220.91209656169	1029.89001036803	8727.08504264465	2242.18847009078	7417.29662873812	2726.51018463394
2455	YLR177W		-0.854088420430771	0.249927794653185	2.46764148318089	1.60792219917397	6.57574127758596e-08	1.34295832634103e-06	Upregulated	-	2389.21571948755	586.431513465395	3535.75306957154	544.783982169799	1752.69428253863	483.062277214924	392.624185617498	2781.17222617607	581.908844836742	1666.84074068854	573.084573032055	1529.90402682563
2456	YLR178C	TFS1	-1.63414581290873	2.80634974156164e-08	3.63055187201494	1.99404839912017	2.26655478603556e-44	1.83941588873652e-10	Upregulated	Less upregulated	3127.2084104205	232.937953083815	3226.75270834086	255.857013990289	1196.6412196968	293.984870729285	235.574511370499	3048.61519014408	286.311532698929	1024.78602816719	224.795800532776	896.712306843942
2464	YLR186W	EMG1	0.752131687882011	0.0654685474669445	-2.24790898927821	-1.50052212343346	3.0140666110508e-10	1.54954443939227e-05	Downregulated	-	547.795732941541	2471.38994960416	575.92407752783	2820.51898755962	969.335744683746	2859.33832775703	3062.46864781648	593.535700736015	2538.11304662834	952.242184025167	2442.8453517124	984.30506529393
2472	YLR194C		-0.373897060229215	1	2.38813703873218	2.01171234737385	5.5298844049233e-12	1.42712325231055e-12	Upregulated	-	5084.74114660171	835.715989572636	3921.01734974427	851.986451348616	3493.17794038649	1121.04604232453	903.520348137057	5001.65262438413	911.55401491713	3934.04432944898	753.500086764369	3683.34972397321
2474	YLR196W	PWP1	0.982944677840076	0.000760213141987442	-2.85514638359243	-1.87345358348148	2.90575057901278e-23	4.69681438270081e-16	Downregulated	Less downregulated	564.179740558778	3765.83024152168	457.583513652249	3805.65551761746	1043.53877165082	4188.97944433346	3440.55119692963	520.809982464014	3867.52713629526	1028.12137732314	3870.73284007509	1204.77158444348
2492	YLR214W	FRE1	1.09446506478441	0.0740850286037757	-3.18801166561114	-2.0991962122109	1.42983347244406e-14	1.0620758964766e-18	Downregulated	-	333.378937602914	3760.72195307686	536.477222902636	3636.82469886197	927.068197677188	3640.04503840741	4931.5536598425	632.244550784016	4840.98634747162	937.23311282337	4733.25406615364	973.170392609609
2499	YLR221C	RSA3	0.395718673915776	1	-2.2326343297663	-1.83505584165143	0.000455119466648822	1.32454869200493e-10	Downregulated	-	240.061329000389	686.553966983877	143.323571804871	780.624971256086	239.516099703833	829.500880066032	1019.85344017187	130.202495616003	696.433457916313	233.474440916854	853.838126487153	226.40501124785
2500	YLR222C	UTP13	0.747116074119488	0.105297841919719	-2.34067186872739	-1.59452596137268	4.90552796897479e-11	6.36628550738084e-07	Downregulated	-	467.300391169897	2287.49156559063	386.5791753269	2412.36613190844	705.398395598346	2411.65182336845	2248.13700357278	426.970345984011	1895.84663543885	866.356943259325	2331.89463471124	824.708090152003
2504	YLR225C		0.0771133031668365	1	1.89846596756902	1.9704172768416	0.0101991153073853	4.80014013743441e-17	Upregulated	-	2147.72969417262	409.684733274605	1463.47830659469	492.568265028924	1789.32615661099	444.026941682405	571.971035837836	1392.34560627204	345.121469145195	1980.36356134831	515.197242422757	1996.8179680548
2520	YLR237W	THI7	0.773627018000715	1	-2.40686289642814	-1.6395617330403	0.000228707926339524	0.000781813393611425	Downregulated	-	108.989268062491	877.603954820164	181.455531275892	1039.09277110342	339.079654874838	903.911988424896	733.867922252953	252.194023040007	1230.36577565215	326.864217283595	1391.22551231014	417.179069905874
2535	YLR251W	SYM1	-1.97674011098316	0.000181371765460576	5.32946563912294	3.34753297395442	1.03420063898256e-37	1.47073342107283e-43	Upregulated	Less upregulated	1847.83111996145	85.8192458729846	3796.10231009782	63.5291225213983	710.094789710186	58.5530032987787	48.4721216811726	3094.36201292808	82.0243850434769	609.535058250786	65.605641357205	622.05704729737
2536	YLR252W		-1.5512011103463	0.0518683060948614	5.08966851383601	3.52704259793315	7.64439283920225e-34	6.41467058961895e-17	Upregulated	-	641.113341544066	31.6713883578872	1150.53325990149	16.5349770946105	205.702062098586	7.31912541234734	29.0832730087035	1175.34144691203	24.7620785036911	195.117925623371	25.084509930696	187.062501096584
2543	YLR257W		-0.536877628326363	1	1.6250850168846	1.08568469433478	0.0470244857271828	1	Upregulated	-	4803.3636244796	1237.22746133553	3434.50614270021	1132.21080000465	2805.62584241313	1454.06624858634	1209.86415716207	3045.09620377608	1176.19872892533	2820.87154864899	1295.7114168048	2704.98315077759
2544	YLR258W	GSY2	-1.41494065878915	0.00904564382557702	4.17966971070745	2.76127283534358	1.67359127111481e-25	2.42141632281227e-53	Upregulated	Less upregulated	8638.64610322765	790.763051258215	16139.023122321	525.638219218145	4220.1797488993	586.749887223178	500.232295749701	13909.3801172484	826.434370060692	3793.95966489887	552.824007318801	3405.72521837749
2555	YLR267W	BOP2	-0.301294234434856	1	4.04295175408449	3.73132757679903	1.22433949108231e-23	3.1618945020499e-53	Upregulated	-	699.525890440303	48.0179113813128	683.745480170027	53.0859790932233	691.309213262827	39.0353355325191	54.2887762829133	1149.53554688003	49.5241570073823	638.719363365392	57.8873306092985	711.134428771934
