name	comName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YDR069C	DOA4	455.116368848234	0.0149218397311219	0.136031776798882	0	1	1
YDR070C	FMP16	19.0654386559447	-0.160997084448376	0.198617281759244	0	1	1
YDR071C	PAA1	1936.49389578638	-0.182402293690168	0.176559801694608	0	1	1
YDR072C	IPT1	2161.81383961296	-0.463212040560716	0.162766786160927	0	1	1
YDR073W	SNF11	306.536770781322	-0.300527831026857	0.171934487834262	0	1	1
YDR074W	TPS2	847.021057927281	-0.0915601996787279	0.12096946999274	0	1	1
YDR075W	PPH3	471.888390647238	0.133918562093014	0.157059512829385	0	1	1
YDR076W	RAD55	96.3723946677904	-0.0618578751398884	0.180938171579485	0	1	1
YDR077W	SED1	32080.4553426635	-1.78593311443119	0.184220659676308	-4.26625936424365	1.98777678869534e-05	0.0337574193140185
YDR078C	SHU2	238.068830608748	0.160070676233463	0.180922234942387	0	1	1
YDR079W	PET100	173.531118031555	-0.42108053735313	0.185872525534819	0	1	1
YDR079C-A	TFB5	173.818723263568	-0.240609849006947	0.177823905566269	0	1	1
YDR080W	VPS41	456.904962865461	0.303105860505636	0.154796528197575	0	1	1
YDR081C	PDC2	897.699052962567	0.137416262257354	0.154509578195045	0	1	1
YDR082W	STN1	190.731616601436	0.0569023642393629	0.178211240413965	0	1	1
YDR083W	RRP8	746.761065129851	-0.00993884721144497	0.169709690107603	0	1	1
YDR084C	TVP23	1198.4221650228	-0.20786011939349	0.169542567741355	0	1	1
YDR085C	AFR1	126.825904165433	0.142556614927125	0.181883035363915	0	1	1
YDR086C	SSS1	1633.8609934547	-0.195052406985474	0.163514772656784	0	1	1
YDR087C	RRP1	1274.03408336731	0.182610180075084	0.144688676680935	0	1	1
YDR088C	SLU7	135.589319444501	0.0615031821561502	0.173734140283122	0	1	1
tR(ACG)D		9.80751614322768	-0.133100244966205	0.169613890632736	0	1	1
YDR089W		842.685362132955	0.0236909259449929	0.131317402316879	0	1	1
YDR090C		771.889589735348	-0.100258454284578	0.164673013626246	0	1	1
YDR091C	RLI1	6967.14958823017	-0.313410175599122	0.160583732510017	0	1	1
YDR092W	UBC13	1073.57643344912	-0.165517077460148	0.139363047895418	0	1	1
YDR093W	DNF2	1533.32696965805	0.0618547594257151	0.171256755955349	0	1	1
YDR094W		9.63736049991251	-0.242916649245579	0.17488247641563	0	1	1
YDR095C		0	NA	NA	NA	NA	NA
YDR096W	GIS1	593.485988690554	-0.0583933346271262	0.150613863698702	0	1	1
YDR097C	MSH6	904.986428340309	0.151716970925579	0.133023130360101	0	1	1
YDR098C	GRX3	1986.39050357266	0.103376783242981	0.153752773184064	0	1	1
tQ(UUG)D2		0.14821457704505	-0.0111132100624961	0.0389053605439883	0	1	1
YDR098C-B		41.0124859455311	0.343599978376573	0.199807307716196	0	1	1
YDR098C-A		0	NA	NA	NA	NA	NA
YDR099W	BMH2	5749.21627174686	0.066980948231728	0.156179572756352	0	1	1
YDR100W	TVP15	604.35117949614	-0.354263053540659	0.185794806657651	0	1	1
YDR101C	ARX1	5107.7794980303	0.039659029975284	0.116973971250749	0	1	1
YDR102C		8.10913359809444	-0.0741418799442055	0.178359739858265	0	1	1
YDR103W	STE5	1221.64341695985	0.0350500410080689	0.127552486380855	0	1	1
YDR104C	SPO71	167.940819003282	0.119653888445891	0.173727658362543	0	1	1
YDR105C	TMS1	1508.64224202767	-0.285491362278446	0.169170264740825	0	1	1
YDR106W	ARP10	19.483333748206	-0.0401096208484453	0.198574944708527	0	1	1
tI(AAU)D		0.32002499525922	0.0230802782352613	0.0460673958233891	0	1	1
YDR107C	TMN2	742.799502836398	-0.257558617499992	0.174669616887699	0	1	1
YDR108W	TRS85	623.039296725104	0.30742314766391	0.14566683612486	0	1	1
YDR109C		335.194544806356	0.144599304480304	0.150107019455047	0	1	1
YDR110W	FOB1	451.767525697651	-0.228697415471972	0.134183944731118	0	1	1
YDR111C	ALT2	798.228055844415	0.201326578347165	0.145194281029178	0	1	1
YDR112W	IRC2	0.495301536198352	0.0158446200659572	0.0577417370540055	0	1	1
YDR113C	PDS1	294.304998318353	-0.143227317552089	0.148122012942586	0	1	1
YDR114C		0.985324680169906	-0.00072881493739254	0.0726134060082453	0	1	1
YDR115W		554.770437613076	-0.228325510273303	0.140458386182275	0	1	1
YDR116C	MRPL1	466.070898987507	-0.109459195873086	0.167920350078572	0	1	1
YDR117C	TMA64	636.848224480494	0.0582690938542744	0.139464312912599	0	1	1
YDR118W	APC4	217.707533355136	0.0974399012250469	0.167316939630854	0	1	1
YDR118W-A		3.88111863639034	-0.0621428791120151	0.145973273103841	0	1	1
YDR119W	VBA4	4422.49173851805	-0.103833606898555	0.172360323765599	0	1	1
YDR119W-A	COX26	6.8906055828835	0.0677884369116384	0.167023361999814	0	1	1
YDR120C	TRM1	2036.47040433162	0.0171488707924525	0.11393388454535	0	1	1
YDR121W	DPB4	468.311087519015	0.100997262388485	0.140595933843817	0	1	1
YDR122W	KIN1	634.64263434654	0.15849123801754	0.136831949095074	0	1	1
YDR123C	INO2	360.696148844639	0.190608311309629	0.168596425710259	0	1	1
YDR124W		83.7072747190802	0.272704399569545	0.186887520353599	0	1	1
YDR125C	ECM18	153.4755333295	0.156224092302657	0.166155897442821	0	1	1
YDR126W	SWF1	537.570946597079	-0.0791408852862617	0.163335628771234	0	1	1
YDR127W	ARO1	4320.85680788196	0.0459391221745739	0.167400614819486	0	1	1
YDR128W	MTC5	929.372280729834	0.251093661911768	0.130934873258006	0	1	1
YDR129C	SAC6	3671.77950106012	0.222671953663662	0.133056242290575	0	1	1
YDR130C	FIN1	171.867758544321	-0.0721948211976111	0.164904147435629	0	1	1
YDR131C		238.339469232323	0.296001195836579	0.15798910832796	0	1	1
YDR132C		240.963314105203	0.151983329927405	0.167668920023999	0	1	1
YDR133C		279.905273012465	-0.504488111455258	0.167723122157772	0	1	1
YDR134C		3991.54573083002	-0.439130934357637	0.173556529371476	0	1	1
YDR135C	YCF1	6484.47921555059	-0.014307849858594	0.154781475327258	0	1	1
YDR136C	VPS61	2.8377283440544	-0.0507938814709911	0.128447546703504	0	1	1
YDR137W	RGP1	316.70231180945	0.204460687915627	0.159447098746016	0	1	1
YDR138W	HPR1	836.031624581686	0.125477239055533	0.143857336712958	0	1	1
YDR139C	RUB1	781.138460873202	-0.164968722351069	0.154703126879899	0	1	1
YDR140W	MTQ2	509.871379292431	0.302672702971447	0.139221330381241	0	1	1
YDR141C	DOP1	1684.7294644855	0.248284834557607	0.164326874488823	0	1	1
YDR142C	PEX7	434.417662861455	-0.0256888534780872	0.138075924796923	0	1	1
YDR143C	SAN1	1453.19157557265	0.20547270170984	0.14323960723821	0	1	1
YDR144C	MKC7	4334.60785665561	-0.145935707047429	0.1566165851217	0	1	1
YDR145W	TAF12	562.368588129912	0.0319862390720679	0.146304407076107	0	1	1
YDR146C	SWI5	636.812987876446	-0.110774594468351	0.128876705583166	0	1	1
YDR147W	EKI1	425.179018485493	-0.050439944405974	0.150761666799317	0	1	1
YDR148C	KGD2	1368.62237485284	0.0586834651137098	0.116920177862339	0	1	1
YDR149C		0.818422882910308	-0.01141302655203	0.066651074279654	0	1	1
YDR150W	NUM1	1987.82885199382	0.143372931306757	0.145362747379644	0	1	1
YDR151C	CTH1	715.064159641833	0.010549222684493	0.159069683662244	0	1	1
YDR152W	GIR2	1258.69028043583	-0.00833223109182291	0.156078191144603	0	1	1
YDR153C	ENT5	503.034418381899	-0.13495076576013	0.15303078956178	0	1	1
YDR154C		2909.757506859	-0.492278307885241	0.181214318660794	0	1	1
YDR155C	CPR1	10995.1189775347	-0.428040518169431	0.177988699832417	0	1	1
YDR156W	RPA14	1797.98781261852	-0.141365695689771	0.151635428552601	0	1	1
YDR157W		746.665491555451	0.0120009657543377	0.175695653668167	0	1	1
YDR158W	HOM2	12575.3104718482	-0.111550971055592	0.143772800742563	0	1	1
YDR159W	SAC3	577.76431267491	0.0603281196456308	0.15649105321438	0	1	1
YDR160W	SSY1	716.934138588935	0.0613605598501541	0.135869300029141	0	1	1
YDR161W		1133.222335914	-0.0837189784335406	0.147479223234846	0	1	1
YDR162C	NBP2	250.418588006401	0.0290199738707364	0.155610313816374	0	1	1
YDR163W	CWC15	156.079861823386	0.0995143598924109	0.175980899801395	0	1	1
YDR164C	SEC1	1122.02911172591	0.211518423782971	0.161230559128698	0	1	1
YDR165W	TRM82	2331.85690487806	0.0772242967631333	0.170505943469123	0	1	1
YDR166C	SEC5	657.747211499003	0.0101549791438017	0.158277726323436	0	1	1
YDR167W	TAF10	491.367081596349	0.00155658399840445	0.139583570299075	0	1	1
YDR168W	CDC37	1264.84212968436	-0.010360391940475	0.156452697295248	0	1	1
YDR169C	STB3	527.549779984445	0.33150169876367	0.15312488896998	0	1	1
YDR169C-A		1.73123149059048	0.0435923375827676	0.0973918056507047	0	1	1
YDR170C	SEC7	2908.4683940937	0.420641651870243	0.149029709526	0	1	1
tQ(UUG)D3		0.633475981862335	-0.023207379537745	0.0558068945249029	0	1	1
YDR170W-A		88.030459049423	0.00163425899127106	0.184662633703779	0	1	1
YDR171W	HSP42	74.1406873222784	0.351981744890864	0.187959047389734	0	1	1
YDR172W	SUP35	3525.51593050831	0.23315180890834	0.143370695788282	0	1	1
YDR173C	ARG82	154.228110703119	-0.280154766113381	0.167958596013154	0	1	1
YDR174W	HMO1	2191.24325002614	0.0212401615160735	0.150420801114892	0	1	1
YDR175C	RSM24	377.225404066905	0.108478172414269	0.156200672479708	0	1	1
YDR176W	NGG1	285.722607746311	0.0071864737763783	0.169265714123744	0	1	1
YDR177W	UBC1	948.087114380639	-0.0533257149902868	0.141548851236557	0	1	1
YDR178W	SDH4	771.410693059312	-0.373277153516053	0.180999190958643	0	1	1
YDR179C	CSN9	67.7193304526015	0.107344366788414	0.199005333968711	0	1	1
YDR179W-A		382.562064799496	-0.0513141046824231	0.162297254265966	0	1	1
YDR180W	SCC2	861.134968651872	0.220771765561439	0.144759206013705	0	1	1
YDR181C	SAS4	178.791513163453	0.137994871473753	0.168326882865842	0	1	1
YDR182W	CDC1	2381.53792005299	0.0607712607928141	0.123475676447258	0	1	1
YDR182W-A		37.7312515575925	0.0722130520133319	0.198066294543418	0	1	1
YDR183W	PLP1	155.011944024709	0.200093265644073	0.185712328463665	0	1	1
YDR183C-A		142.218936414236	-0.149248871150076	0.193649106158203	0	1	1
YDR184C	ATC1	970.835057221392	0.151214937180964	0.184949034574741	0	1	1
YDR185C	UPS3	97.5274914220329	-0.0828205971424574	0.169998920947925	0	1	1
YDR186C		1460.88751304381	0.176610324290919	0.129586662015911	0	1	1
YDR187C		1.21504113326048	-0.027968618623376	0.0892325494794094	0	1	1
YDR188W	CCT6	3723.78561093819	0.139737105815346	0.14709749812107	0	1	1
YDR189W	SLY1	1472.63170031603	0.100305477433931	0.14310913705221	0	1	1
YDR190C	RVB1	2520.76794567057	0.144900000851369	0.131937276073831	0	1	1
YDR191W	HST4	111.859875328465	-0.0796555558127441	0.174961006679689	0	1	1
YDR192C	NUP42	452.961417334964	0.133933214474155	0.14945227767376	0	1	1
YDR193W		0	NA	NA	NA	NA	NA
YDR194C	MSS116	1377.16020556359	-0.0500534804074085	0.143006994900641	0	1	1
YDR194W-A		0.526934605407152	0.0138419612056236	0.0588887818262271	0	1	1
YDR195W	REF2	338.422438334555	-0.123530270258458	0.162741868475185	0	1	1
YDR196C	CAB5	467.948882155384	0.101569418247226	0.172863853977514	0	1	1
YDR197W	CBS2	296.90141930475	0.0978777334631414	0.167029704307191	0	1	1
YDR198C	RKM2	738.106750303221	0.106534537942647	0.161569799680416	0	1	1
YDR199W		1.00852085452781	-0.0919175538132072	0.0821227901644401	0	1	1
YDR200C	VPS64	238.996127184903	-0.0922092684178934	0.161248995360912	0	1	1
YDR201W	SPC19	248.647077374954	-0.195430176510675	0.175291688453806	0	1	1
YDR202C	RAV2	216.653991259614	0.119338729413567	0.182950845365432	0	1	1
YDR203W		0.618686806816334	-0.0398294623944412	0.0632730215176747	0	1	1
YDR204W	COQ4	516.015342182626	0.0186298702271207	0.149925371273913	0	1	1
YDR205W	MSC2	1335.93929715364	-0.165625837002996	0.175371006439099	0	1	1
YDR206W	EBS1	1761.27555902309	0.20949200697359	0.126413112050455	0	1	1
YDR207C	UME6	445.221950478917	0.0485678387703659	0.134139009256444	0	1	1
YDR208W	MSS4	1368.14008238902	-0.0042341584566717	0.155393777915834	0	1	1
YDR209C		0.518108379140995	0.0159227432200437	0.0530310553014802	0	1	1
YDR210W		1055.45499682863	-0.126854197478114	0.156838524131804	0	1	1
YDR210W-B		7.07668139596272	0.201887453636522	0.171849295683962	0	1	1
YDR210W-A		0	NA	NA	NA	NA	NA
YDR210C-D		36.4832553900402	0.330978841469514	0.196225311283074	0	1	1
YDR210C-C		0	NA	NA	NA	NA	NA
tI(UAU)D		0.888842995238829	-0.00698060308293762	0.0772903836206836	0	1	1
YDR211W	GCD6	2035.09973465262	-0.00292291430429942	0.134193799471283	0	1	1
YDR212W	TCP1	4710.54484797934	0.0453139283895027	0.137571551260063	0	1	1
YDR213W	UPC2	260.70288259669	0.18402241872261	0.153532501636627	0	1	1
YDR214W	AHA1	1758.1885945739	0.089306821359977	0.156710109949321	0	1	1
YDR215C		0.456546748711005	-0.0488217421371019	0.0522370952022064	0	1	1
YDR216W	ADR1	678.113844962077	-0.14499026479852	0.165623159379057	0	1	1
YDR217C	RAD9	461.309147446316	0.216004172304821	0.14825931421982	0	1	1
YDR218C	SPR28	6.73852641538473	0.0218602431675392	0.171140846158464	0	1	1
YDR219C	MFB1	179.801042656126	-0.193051911539856	0.161194573164105	0	1	1
YDR220C		18.5828047940276	-0.117781682330526	0.19107460807955	0	1	1
YDR221W	GTB1	683.52051692999	0.13693470989582	0.141710953579508	0	1	1
YDR222W		607.326087348719	-0.930341341513122	0.136704740192402	0	1	1
YDR223W	CRF1	15.420053906903	0.250733362377046	0.195157185798145	0	1	1
YDR224C	HTB1	6854.76624286844	-0.458088259268146	0.149000269023146	0	1	1
YDR225W	HTA1	8604.24031262373	-0.402418755258255	0.135838887881096	0	1	1
YDR226W	ADK1	8019.52285863651	-0.216314203735795	0.137107117644503	0	1	1
YDR227W	SIR4	349.090913684925	-0.143420674181399	0.175777245283496	0	1	1
YDR228C	PCF11	369.828068992041	0.0147662358598973	0.154900989662644	0	1	1
YDR229W	IVY1	265.399322464719	0.047070290041482	0.166025011157968	0	1	1
YDR230W		2.68583861131272	-0.111594329345368	0.125508428838513	0	1	1
YDR231C	COX20	112.977993189486	0.0121019446946283	0.165738087497493	0	1	1
YDR232W	HEM1	5994.76631315668	0.0104892901010111	0.18004637583769	0	1	1
YDR233C	RTN1	19380.5118826392	-0.346788615025701	0.163932252321578	0	1	1
YDR234W	LYS4	3020.48826796131	-0.0614831073094717	0.156260826665755	0	1	1
YDR235W	PRP42	489.60764969701	0.113370028410098	0.172544672589757	0	1	1
YDR236C	FMN1	1012.78272781559	-0.268196252178266	0.163123152144085	0	1	1
YDR237W	MRPL7	461.907438679359	-0.0956423986821814	0.144125912674437	0	1	1
YDR238C	SEC26	4974.90288528433	0.155760669633764	0.12872664744102	0	1	1
YDR239C		397.414594889201	0.209026369856045	0.140283929031565	0	1	1
YDR240C	SNU56	371.970965472522	0.095145188779993	0.161974259144927	0	1	1
YDR241W	BUD26	131.114890124656	-0.010875176971045	0.184873565595242	0	1	1
tY(GUA)D	SUP2	1.04031350102625	-0.0226865587798199	0.0813420113947862	0	1	1
YDR242W	AMD2	97.2006064447845	0.104053827185987	0.172147602726786	0	1	1
YDR243C	PRP28	459.996220830469	0.104519464796817	0.135644474332269	0	1	1
YDR244W	PEX5	252.523301075208	0.0869470189129385	0.152387728596323	0	1	1
YDR245W	MNN10	2463.57718347333	-0.0380399555405329	0.117218194354212	0	1	1
YDR246W	TRS23	415.224188810253	0.047944063846339	0.141542373529443	0	1	1
YDR246W-A		21.5159661247599	0.234613852733403	0.199839966482956	0	1	1
YDR247W	VHS1	368.233974783346	-0.304639114501072	0.171219518648394	0	1	1
YDR248C		152.135399612308	0.0953132581242442	0.185393021084589	0	1	1
YDR249C		687.440927692907	-0.0591384640406236	0.162806216039616	0	1	1
YDR250C		9.42598542520575	-0.166657390561049	0.181206649885568	0	1	1
YDR251W	PAM1	1411.4076427114	0.183283945024777	0.131112515594541	0	1	1
YDR252W	BTT1	170.151842454362	-0.298164564024877	0.175549868427198	0	1	1
YDR253C	MET32	18.2412142217762	-0.165887386198793	0.196407217026991	0	1	1
YDR254W	CHL4	158.537325717905	-0.0142207629000313	0.174013759402425	0	1	1
YDR255C	RMD5	161.176975640891	0.338379792795633	0.15736839731888	0	1	1
YDR256C	CTA1	47.5002522070947	-0.124681307740658	0.192191315767816	0	1	1
YDR257C	RKM4	360.894148001512	0.220529265807948	0.161069151429504	0	1	1
YDR258C	HSP78	196.172392674007	0.0249892485200741	0.166027602776894	0	1	1
YDR259C	YAP6	64.2333839199265	0.11092608904507	0.189955550568523	0	1	1
YDR260C	SWM1	388.822783746575	0.141748421870201	0.162712525481194	0	1	1
YDR261C	EXG2	1748.83624654697	-0.0923564168575575	0.134288619953762	0	1	1
tS(AGA)D2		1.5409751407658	0.0570703972141853	0.0980009214488652	0	1	1
YDR261W-A		0	NA	NA	NA	NA	NA
YDR261W-B		46.9614608576137	0.341012939934454	0.195894373184047	0	1	1
YDR261C-D		140.846537255019	0.640878841988241	0.172581698122346	0	1	1
YDR261C-C		0	NA	NA	NA	NA	NA
tG(GCC)D2		13.9065300995181	0.327352065114242	0.193182907139862	0	1	1
YDR262W		1329.73951769497	0.0763485138123455	0.13145579962487	0	1	1
YDR263C	DIN7	146.757595071049	0.0717863281575211	0.17919649420981	0	1	1
YDR264C	AKR1	4532.7870035514	-0.0510213898556589	0.156733533239235	0	1	1
YDR265W	PEX10	216.882926271256	-0.120828488802013	0.160037669826399	0	1	1
YDR266C	HEL2	1006.67339951628	0.118944888706777	0.142818610233045	0	1	1
YDR267C	CIA1	494.409214256502	0.0293744886310102	0.155119694653251	0	1	1
YDR268W	MSW1	190.221413707207	-0.0738528773274722	0.167121680285698	0	1	1
YDR269C		0.673126718967778	-0.0446936782324272	0.0643123479103046	0	1	1
YDR270W	CCC2	622.250996538669	-0.00651553783396621	0.127646876160366	0	1	1
YDR271C		8.0614145763994	0.0585363711099724	0.174474382350509	0	1	1
YDR272W	GLO2	436.423442344414	-0.161786204087029	0.152615515508078	0	1	1
YDR273W	DON1	39.5224788902225	0.210507038385676	0.198191166773001	0	1	1
YDR274C		0.871999101076029	0.0123547793553641	0.0788125330185437	0	1	1
YDR275W	BSC2	336.944702270194	0.0178559323521984	0.143129295334848	0	1	1
YDR276C	PMP3	5625.27294457948	-0.40841064118988	0.170424450966002	0	1	1
YDR277C	MTH1	165.38920248415	0.168516750348829	0.161814314463684	0	1	1
YDR278C		0.618317035544108	-0.0237823656274445	0.0552641127548506	0	1	1
tE(CUC)D		0	NA	NA	NA	NA	NA
YDR279W	RNH202	322.348988997024	0.0624664828218712	0.16090888090627	0	1	1
YDR280W	RRP45	870.107096069182	-0.0292729938265233	0.154852874915563	0	1	1
YDR281C	PHM6	70.6680398724031	-0.338676354846484	0.188697366404617	0	1	1
YDR282C		130.716924837887	0.288465202310966	0.167696436722474	0	1	1
YDR283C	GCN2	1037.57507345652	-0.0223628809897152	0.149241937895901	0	1	1
YDR284C	DPP1	1313.56156827836	-0.332641633272545	0.176044852567871	0	1	1
YDR285W	ZIP1	50.2760874961428	-0.127538948527289	0.197780641223468	0	1	1
YDR286C		117.833227771561	-0.115041266393634	0.164321017783868	0	1	1
YDR287W	INM2	260.765372500303	-0.0182866725362344	0.16113036457655	0	1	1
YDR288W	NSE3	239.828047881102	0.0580590366318392	0.172926166557178	0	1	1
YDR289C	RTT103	167.725809915457	0.118499373583263	0.182995999525392	0	1	1
YDR290W		3.05990586111724	0.127871402389129	0.128710840583497	0	1	1
YDR291W	HRQ1	664.945270794645	0.188475542265914	0.148882468292133	0	1	1
YDR292C	SRP101	1235.77044841132	0.135787678476378	0.128128837042509	0	1	1
YDR293C	SSD1	4496.56617530978	0.0384291117627075	0.136172300869499	0	1	1
YDR294C	DPL1	2528.24802850166	0.094133320906107	0.132970157663836	0	1	1
YDR295C	HDA2	174.330852175567	0.0363429183796718	0.170857672872554	0	1	1
YDR296W	MHR1	219.932943237955	-0.0820819815293344	0.154116714466878	0	1	1
YDR297W	SUR2	3001.23059622045	-0.0119830853827821	0.146859374050769	0	1	1
YDR298C	ATP5	1695.49712332264	-0.411616171555221	0.162824537890292	0	1	1
YDR299W	BFR2	885.578099480442	0.0668176994425081	0.165080392372334	0	1	1
YDR300C	PRO1	1213.3976725015	0.0999838113883806	0.132578070533763	0	1	1
YDR301W	CFT1	780.605936329954	0.314580596043788	0.146586404660563	0	1	1
YDR302W	GPI11	770.765342266801	-0.29380530637555	0.173294822418366	0	1	1
YDR303C	RSC3	1670.24333079602	0.0709989956747426	0.134841428236079	0	1	1
YDR304C	CPR5	7030.51817695911	0.118856080913608	0.142222792046233	0	1	1
YDR305C	HNT2	211.14791888953	-0.0960235108485733	0.156457246511417	0	1	1
YDR306C		392.058526846303	0.00126704487690537	0.143238294990187	0	1	1
tV(CAC)D		1.8664887222344	0.0532295850015827	0.104260408269015	0	1	1
YDR307W	PMT7	1292.01574032862	-0.220901723362825	0.170880582732046	0	1	1
YDR308C	SRB7	394.346388896269	0.0578070300627551	0.166364065549215	0	1	1
YDR309C	GIC2	4127.83577818482	-0.090318638183076	0.113611585418345	0	1	1
YDR310C	SUM1	1075.24007510185	0.0504380129331448	0.125738608847017	0	1	1
YDR311W	TFB1	257.389514066266	0.0479846264493565	0.16161030954317	0	1	1
YDR312W	SSF2	407.892067708032	0.0447910430019612	0.161975654186115	0	1	1
YDR313C	PIB1	431.011903784989	-0.00150126172423955	0.158763211499581	0	1	1
YDR314C	RAD34	95.0512886794751	0.0247937287668286	0.178600560511198	0	1	1
YDR315C	IPK1	118.304204275515	0.108733666703443	0.18089162215012	0	1	1
YDR316W	OMS1	106.015351853229	-0.148008580987514	0.179781744198365	0	1	1
tF(GAA)D		2.44436602244659	-0.03077413532033	0.110671564973864	0	1	1
YDR316W-A		0	NA	NA	NA	NA	NA
YDR316W-B		6.23137776927781	0.0870301277631208	0.151202380409991	0	1	1
YDR317W	HIM1	85.8667002579032	0.28497722282831	0.177713962309796	0	1	1
YDR318W	MCM21	148.349894598906	-0.141503889370259	0.175900465515778	0	1	1
YDR319C	YFT2	518.844286651898	-0.258148057858512	0.17414416271056	0	1	1
YDR320C	SWA2	596.772764769905	0.00143215237689634	0.140060492367014	0	1	1
YDR320C-A	DAD4	591.050364891369	-0.325380580621228	0.159237789400747	0	1	1
