ACC	BLCA	BRCA	CESC	CHOL	COAD	COADREAD	DLBC	GBM	GBMLGG	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	STES	TGCT	THCA	THYM	UCEC	UCS	UVM
SMPD3	0.655555555555556	0.519607843137255	0.721296296296296	0.298305084745763	0.361111111111111	0.288248337028825	0.305194805194805	0.25	0.227036395147314	0.159633027522936	0.383141762452107	0.393939393939394	0.225378787878788	0.545138888888889	0.0418848167539267	0.0838206627680312	0.483783783783784	0.492248062015504	0.548902195608782	0.848013816925734	0.201086956521739	0.0740740740740741	0.290650406504065	0.351515151515152	0.595330739299611	0.425068119891008	0.401360544217687	0.448	0.46	0.0340681362725451	0.121951219512195	0.317254174397032	0.767857142857143	0.2125
SNORA73B	0.444444444444444	0.370098039215686	0.465740740740741	0.372881355932203	0.777777777777778	0.372505543237251	0.399350649350649	0.125	0.220103986135182	0.301834862385321	0.272030651340996	0.818181818181818	0.200757575757576	0.177083333333333	0.031413612565445	0.393762183235867	0.432432432432432	0.463178294573643	0.530938123752495	0.652849740932642	0.380434782608696	0.635802469135803	0.0995934959349594	0.472727272727273	0.447470817120623	0.389645776566757	0.337868480725624	0.3856	0.353333333333333	0.0120240480961924	0.0731707317073171	0.209647495361781	0.571428571428571	0.3125
SNORD14A	0.333333333333333	0.58578431372549	0.389814814814815	0.393220338983051	0.333333333333333	0.237250554323725	0.26461038961039	0.166666666666667	0.216637781629116	0.208256880733945	0.417624521072797	0.378787878787879	0.0946969696969697	0.09375	0.031413612565445	0.198830409356725	0.237837837837838	0.406976744186047	0.546906187624751	0.588946459412781	0.190217391304348	0.376543209876543	0.0813008130081301	0.339393939393939	0.45136186770428	0.422343324250681	0.315192743764172	0.3696	0.693333333333333	0.0260521042084168	0.0894308943089431	0.23191094619666	0.517857142857143	0.15
SNORD72	0.722222222222222	0.558823529411765	0.419444444444444	0.43728813559322	0.361111111111111	0.292682926829268	0.313311688311688	0.166666666666667	0.157712305025997	0.121100917431193	0.477011494252874	0.272727272727273	0.333333333333333	0.138888888888889	0.0157068062827225	0.0799220272904483	0.421621621621622	0.647286821705426	0.776447105788423	0.509499136442142	0.195652173913043	0.104938271604938	0.0853658536585366	0.36969696969697	0.494163424124514	0.427792915531335	0.392290249433107	0.4768	0.726666666666667	0.0440881763527054	0.0975609756097561	0.205936920222635	0.5	0.05
SNORD83A	0.577777777777778	0.558823529411765	0.557407407407407	0.36271186440678	0.277777777777778	0.365853658536585	0.383116883116883	0.0833333333333333	0.396880415944541	0.291743119266055	0.367816091954023	0.424242424242424	0.151515151515152	0.229166666666667	0.0575916230366492	0.173489278752437	0.348648648648649	0.571705426356589	0.666666666666667	0.860103626943005	0.315217391304348	0.407407407407407	0.111788617886179	0.43030303030303	0.533073929961089	0.476839237057221	0.408163265306122	0.4544	0.566666666666667	0.182364729458918	0.170731707317073	0.280148423005566	0.839285714285714	0.0875
SNORD94	0.377777777777778	0.382352941176471	0.303703703703704	0.267796610169492	0.166666666666667	0.188470066518847	0.219155844155844	0.1875	0.126516464471404	0.0981651376146789	0.254789272030651	0.727272727272727	0.168560606060606	0.170138888888889	0.0104712041884817	0.0662768031189084	0.216216216216216	0.346899224806202	0.48502994011976	0.421416234887737	0.130434782608696	0.0987654320987654	0.0975609756097561	0.303030303030303	0.459143968871595	0.321525885558583	0.233560090702948	0.2928	0.38	0.0220440881763527	0.016260162601626	0.204081632653061	0.535714285714286	0.125
SPARCL1	0.511111111111111	0.446078431372549	0.385185185185185	0.379661016949153	0.416666666666667	0.334811529933481	0.36038961038961	0.125	0.155979202772964	0.177981651376147	0.390804597701149	0.363636363636364	0.153409090909091	0.125	0.0366492146596859	0.202729044834308	0.478378378378378	0.39922480620155	0.646706586826347	0.727115716753022	0.195652173913043	0.0925925925925926	0.0813008130081301	0.43030303030303	0.412451361867704	0.370572207084469	0.46031746031746	0.5072	0.733333333333333	0.0140280561122244	0.0487804878048781	0.207792207792208	0.732142857142857	0.0875
SPATA2	0.611111111111111	0.629901960784314	0.519444444444444	0.447457627118644	0.388888888888889	0.725055432372506	0.769480519480519	0.0833333333333333	0.412478336221837	0.263302752293578	0.446360153256705	0.378787878787879	0.229166666666667	0.357638888888889	0.0209424083769634	0.0955165692007797	0.359459459459459	0.558139534883721	0.620758483033932	0.699481865284974	0.277173913043478	0.0802469135802469	0.0955284552845529	0.890909090909091	0.447470817120623	0.525885558583106	0.664399092970522	0.672	0.373333333333333	0.0240480961923848	0.0894308943089431	0.289424860853432	0.875	0.1125
STAMBPL1	0.4	0.487745098039216	0.374074074074074	0.355932203389831	0.305555555555556	0.261640798226164	0.279220779220779	0.25	0.890814558058926	0.578899082568807	0.329501915708812	0.772727272727273	0.202651515151515	0.0902777777777778	0.031413612565445	0.228070175438596	0.359459459459459	0.432170542635659	0.600798403193613	0.590673575129534	0.260869565217391	0.0740740740740741	0.278455284552846	0.327272727272727	0.571984435797665	0.637602179836512	0.374149659863946	0.408	0.52	0.0260521042084168	0.0487804878048781	0.346938775510204	0.714285714285714	0.0125
STK35	0.655555555555556	0.573529411764706	0.489814814814815	0.433898305084746	0.444444444444444	0.631929046563193	0.670454545454545	0.125	0.426343154246101	0.275229357798165	0.469348659003831	0.393939393939394	0.229166666666667	0.350694444444444	0.0157068062827225	0.105263157894737	0.364864864864865	0.581395348837209	0.624750499001996	0.680483592400691	0.293478260869565	0.0987654320987654	0.105691056910569	0.775757575757576	0.498054474708171	0.479564032697548	0.582766439909297	0.6144	0.446666666666667	0.0260521042084168	0.0894308943089431	0.257884972170686	0.803571428571429	0.125
STK40	0.4	0.357843137254902	0.425925925925926	0.352542372881356	0.527777777777778	0.314855875831486	0.331168831168831	0.104166666666667	0.207972270363951	0.292660550458716	0.262452107279693	0.818181818181818	0.179924242424242	0.163194444444444	0.0261780104712042	0.387914230019493	0.389189189189189	0.447674418604651	0.50499001996008	0.604490500863558	0.309782608695652	0.635802469135803	0.0853658536585366	0.375757575757576	0.416342412451362	0.373297002724796	0.292517006802721	0.3472	0.386666666666667	0.0120240480961924	0.0650406504065041	0.183673469387755	0.571428571428571	0.3
STX11	0.388888888888889	0.534313725490196	0.452777777777778	0.383050847457627	0.722222222222222	0.279379157427938	0.305194805194805	0.3125	0.320623916811092	0.248623853211009	0.28735632183908	0.787878787878788	0.299242424242424	0.125	0.00523560209424084	0.167641325536062	0.481081081081081	0.573643410852713	0.439121756487026	0.737478411053541	0.5	0.172839506172839	0.119918699186992	0.375757575757576	0.459143968871595	0.653950953678474	0.335600907029478	0.3728	0.293333333333333	0.0160320641282565	0.170731707317073	0.209647495361781	0.589285714285714	0.375
TCTE3	0.411111111111111	0.544117647058823	0.478703703703704	0.413559322033898	0.75	0.277161862527716	0.298701298701299	0.270833333333333	0.325823223570191	0.248623853211009	0.300766283524904	0.803030303030303	0.301136363636364	0.131944444444444	0.00523560209424084	0.161793372319688	0.489189189189189	0.581395348837209	0.473053892215569	0.77720207253886	0.516304347826087	0.172839506172839	0.117886178861789	0.357575757575758	0.43579766536965	0.656675749318801	0.380952380952381	0.4128	0.32	0.0160320641282565	0.178861788617886	0.205936920222635	0.589285714285714	0.375
THBD	0.622222222222222	0.600490196078431	0.475	0.43728813559322	0.388888888888889	0.634146341463415	0.688311688311688	0.145833333333333	0.419410745233969	0.275229357798165	0.471264367816092	0.393939393939394	0.229166666666667	0.347222222222222	0.0157068062827225	0.113060428849903	0.351351351351351	0.575581395348837	0.63872255489022	0.557858376511226	0.282608695652174	0.0925925925925926	0.101626016260163	0.836363636363636	0.470817120622568	0.46866485013624	0.591836734693878	0.6224	0.44	0.0240480961923848	0.0975609756097561	0.261595547309833	0.767857142857143	0.1125
TLR4	0.444444444444444	0.549019607843137	0.405555555555556	0.349152542372881	0.527777777777778	0.274944567627494	0.305194805194805	0.1875	0.266897746967071	0.21743119266055	0.448275862068966	0.303030303030303	0.308712121212121	0.121527777777778	0.0157068062827225	0.161793372319688	0.378378378378378	0.536821705426357	0.668662674650699	0.652849740932642	0.309782608695652	0.0802469135802469	0.148373983739837	0.387878787878788	0.482490272373541	0.547683923705722	0.435374149659864	0.4784	0.52	0.064128256513026	0.113821138211382	0.263450834879406	0.785714285714286	0.125
TLR6	0.5	0.465686274509804	0.397222222222222	0.467796610169492	0.388888888888889	0.332594235033259	0.358766233766234	0.0625	0.169844020797227	0.164220183486239	0.457854406130268	0.363636363636364	0.160984848484848	0.114583333333333	0.0366492146596859	0.157894736842105	0.337837837837838	0.412790697674419	0.684630738522954	0.621761658031088	0.201086956521739	0.0925925925925926	0.0894308943089431	0.43030303030303	0.424124513618677	0.354223433242507	0.419501133786848	0.4928	0.64	0.0140280561122244	0.0569105691056911	0.226345083487941	0.714285714285714	0.1375
TMEM52B	0.744444444444444	0.446078431372549	0.387037037037037	0.338983050847458	0.361111111111111	0.341463414634146	0.353896103896104	0.229166666666667	0.223570190641248	0.191743119266055	0.390804597701149	0.333333333333333	0.240530303030303	0.399305555555556	0.031413612565445	0.155945419103314	0.324324324324324	0.529069767441861	0.564870259481038	0.670120898100173	0.320652173913043	0.0864197530864197	0.221544715447154	0.387878787878788	0.494163424124514	0.340599455040872	0.394557823129252	0.432	0.98	0.0280561122244489	0.105691056910569	0.239332096474954	0.607142857142857	0.075
TMPPE	0.377777777777778	0.524509803921569	0.357407407407407	0.491525423728814	0.805555555555556	0.239467849223947	0.24512987012987	0.354166666666667	0.176776429809359	0.142201834862385	0.726053639846743	0.257575757575758	0.890151515151515	0.333333333333333	0.031413612565445	0.103313840155945	0.256756756756757	0.517441860465116	0.858283433133733	0.512953367875648	0.282608695652174	0.401234567901235	0.101626016260163	0.260606060606061	0.392996108949416	0.356948228882834	0.385487528344671	0.4848	0.42	0.0140280561122244	0.121951219512195	0.215213358070501	0.732142857142857	0.5625
TNFAIP1	0.355555555555556	0.482843137254902	0.515740740740741	0.264406779661017	0.305555555555556	0.368070953436807	0.37987012987013	0.145833333333333	0.197573656845754	0.135779816513761	0.260536398467433	0.757575757575758	0.117424242424242	0.645833333333333	0.0575916230366492	0.0662768031189084	0.343243243243243	0.496124031007752	0.554890219560878	0.861830742659758	0.233695652173913	0.253086419753086	0.103658536585366	0.412121212121212	0.455252918287938	0.370572207084469	0.331065759637188	0.3616	0.453333333333333	0.0420841683366733	0.130081300813008	0.257884972170686	0.714285714285714	0.1125
TNFRSF11B	0.566666666666667	0.649509803921569	0.643518518518518	0.464406779661017	0.444444444444444	0.58980044345898	0.61525974025974	0.270833333333333	0.187175043327556	0.199082568807339	0.733716475095785	0.409090909090909	0.248106060606061	0.125	0.12565445026178	0.212475633528265	0.672972972972973	0.643410852713178	0.708582834331337	0.791018998272884	0.41304347826087	0.172839506172839	0.319105691056911	0.684848484848485	0.490272373540856	0.564032697547684	0.684807256235828	0.7104	0.753333333333333	0.0240480961923848	0.113821138211382	0.380333951762523	0.821428571428571	0.7625
TNFRSF12A	0.633333333333333	0.524509803921569	0.611111111111111	0.31864406779661	0.361111111111111	0.330376940133038	0.321428571428571	0.145833333333333	0.204506065857886	0.142201834862385	0.350574712643678	0.378787878787879	0.232954545454545	0.548611111111111	0.0104712041884817	0.0721247563352826	0.405405405405405	0.492248062015504	0.542914171656687	0.721934369602763	0.21195652173913	0.104938271604938	0.134146341463415	0.296969696969697	0.447470817120623	0.362397820163488	0.390022675736961	0.4304	0.406666666666667	0.0340681362725451	0.0569105691056911	0.244897959183673	0.767857142857143	0.0875
TNFRSF13C	0.577777777777778	0.553921568627451	0.573148148148148	0.383050847457627	0.305555555555556	0.365853658536585	0.386363636363636	0.145833333333333	0.410745233968804	0.308256880733945	0.362068965517241	0.409090909090909	0.149621212121212	0.229166666666667	0.0575916230366492	0.192982456140351	0.354054054054054	0.575581395348837	0.662674650698603	0.880829015544041	0.331521739130435	0.419753086419753	0.121951219512195	0.442424242424242	0.54863813229572	0.487738419618529	0.421768707482993	0.4624	0.573333333333333	0.182364729458918	0.154471544715447	0.298701298701299	0.803571428571429	0.075
TNFSF18	0.288888888888889	0.514705882352941	0.756481481481482	0.559322033898305	0.638888888888889	0.310421286031042	0.329545454545455	0.354166666666667	0.195840554592721	0.144036697247706	0.333333333333333	0.772727272727273	0.181818181818182	0.131944444444444	0.0104712041884817	0.0857699805068226	0.748648648648649	0.73062015503876	0.564870259481038	0.604490500863558	0.353260869565217	0.246913580246914	0.0792682926829268	0.381818181818182	0.455252918287938	0.5858310626703	0.36734693877551	0.4208	0.473333333333333	0.0601202404809619	0.195121951219512	0.448979591836735	0.785714285714286	0.1
TNIP3	0.511111111111111	0.463235294117647	0.389814814814815	0.4	0.5	0.343680709534368	0.378246753246753	0.125	0.159445407279029	0.188990825688073	0.39272030651341	0.363636363636364	0.168560606060606	0.128472222222222	0.031413612565445	0.222222222222222	0.464864864864865	0.416666666666667	0.662674650698603	0.744386873920553	0.206521739130435	0.0925925925925926	0.117886178861789	0.472727272727273	0.431906614785992	0.389645776566757	0.428571428571429	0.48	0.733333333333333	0.0140280561122244	0.0487804878048781	0.218923933209648	0.732142857142857	0.1
TOMM5	0.444444444444444	0.602941176470588	0.418518518518519	0.335593220338983	0.555555555555556	0.299334811529933	0.331168831168831	0.166666666666667	0.395147313691508	0.293577981651376	0.557471264367816	0.287878787878788	0.301136363636364	0.125	0.0157068062827225	0.179337231968811	0.345945945945946	0.593023255813954	0.770459081836327	0.588946459412781	0.402173913043478	0.0802469135802469	0.121951219512195	0.418181818181818	0.501945525291829	0.67574931880109	0.45124716553288	0.5136	0.526666666666667	0.0440881763527054	0.113821138211382	0.209647495361781	0.696428571428571	0.1625
TP53TG5	0.6	0.629901960784314	0.492592592592593	0.444067796610169	0.416666666666667	0.727272727272727	0.771103896103896	0.104166666666667	0.410745233968804	0.261467889908257	0.442528735632184	0.363636363636364	0.227272727272727	0.354166666666667	0.0209424083769634	0.0935672514619883	0.343243243243243	0.569767441860465	0.620758483033932	0.677029360967185	0.277173913043478	0.0802469135802469	0.101626016260163	0.890909090909091	0.443579766536965	0.520435967302452	0.662131519274376	0.6608	0.373333333333333	0.0240480961923848	0.0894308943089431	0.291280148423006	0.857142857142857	0.1125
TPBG	0.4	0.512254901960784	0.457407407407407	0.342372881355932	0.611111111111111	0.288248337028825	0.306818181818182	0.354166666666667	0.270363951473137	0.202752293577982	0.283524904214559	0.787878787878788	0.253787878787879	0.114583333333333	0.00523560209424084	0.126705653021442	0.440540540540541	0.567829457364341	0.435129740518962	0.59412780656304	0.483695652173913	0.154320987654321	0.315040650406504	0.357575757575758	0.447470817120623	0.5858310626703	0.342403628117914	0.3664	0.28	0.0160320641282565	0.154471544715447	0.194805194805195	0.553571428571429	0.35
